1.412537544622754007e-02 1.412537544622754072e-04 4.661161641475154124e-09 3.875701460953987459e-09 8.577577522734219428e+01
1.412537544622754007e-02 1.678804018122560739e-04 6.584055431297518218e-09 5.474564218537523114e-09 8.577580043463574100e+01
1.412537544622754007e-02 1.995262314968878758e-04 9.300208051789421498e-09 7.733011371224006924e-09 8.577583039400319365e+01
1.412537544622754007e-02 2.371373705661655382e-04 1.313686376647694400e-08 1.092314181938552539e-08 8.577586600140251960e+01
1.412537544622754007e-02 2.818382931264455009e-04 1.855626413433388562e-08 1.542930247090600731e-08 8.577590832175773983e+01
1.412537544622754007e-02 3.349654391578275642e-04 2.621133725760017655e-08 2.179439271911442433e-08 8.577595862084037037e+01
1.412537544622754007e-02 3.981071705534973523e-04 3.702435943707804003e-08 3.078526987241340652e-08 8.577601840317169035e+01
1.412537544622754007e-02 4.731512589614802946e-04 5.229806520085178142e-08 4.348513445359781475e-08 8.577608945709171451e+01
1.412537544622754007e-02 5.623413251903490971e-04 7.387259017242443299e-08 6.142402400454769576e-08 8.577617390834581101e+01
1.412537544622754007e-02 6.683439175686149009e-04 1.043471516814790935e-07 8.676313393397884126e-08 8.577627428381018149e+01
1.412537544622754007e-02 7.943282347242813140e-04 1.473931690585417352e-07 1.225551666381571317e-07 8.577639358727886076e+01
1.412537544622754007e-02 9.440608762859235272e-04 2.081965378484567660e-07 1.731120659570300415e-07 8.577653538961324386e+01
1.412537544622754007e-02 1.122018454301963036e-03 2.940823252337836480e-07 2.445244249064442907e-07 8.577670393598214105e+01
1.412537544622754007e-02 1.333521432163324062e-03 4.153971195238298499e-07 3.453951165953102409e-07 8.577690427346227864e+01
1.412537544622754007e-02 1.584893192461114082e-03 5.867552875193642315e-07 4.878754881275392757e-07 8.577714240289148506e+01
1.412537544622754007e-02 1.883649089489800163e-03 8.287992013158283808e-07 6.891288768094242904e-07 8.577742545964105148e+01
1.412537544622754007e-02 2.238721138568337734e-03 1.170685358704453697e-06 9.733976357385143335e-07 8.577776192885730211e+01
1.412537544622754007e-02 2.660725059798808335e-03 1.653595674956012750e-06 1.374922472057362500e-06 8.577816190185846779e+01
1.412537544622754007e-02 3.162277660168379394e-03 2.335696564663761448e-06 1.942065428668098042e-06 8.577863738165889629e+01
1.412537544622754007e-02 3.758374042884443048e-03 3.299142572761156670e-06 2.743132587210099099e-06 8.577920264723506705e+01
1.412537544622754007e-02 4.466835921509630485e-03 4.659967154395438526e-06 3.874596901826678548e-06 8.577987468805420690e+01
1.412537544622754007e-02 5.308844442309878890e-03 6.582050228342756462e-06 5.472709983121019441e-06 8.578067372278910341e+01
1.412537544622754007e-02 6.309573444801930275e-03 9.296841922034595264e-06 7.729898678655341729e-06 8.578162381901296385e+01
1.412537544622754007e-02 7.498942093324557912e-03 1.313121311921293265e-05 1.091791662815540331e-05 8.578275363423185240e+01
1.412537544622754007e-02 8.912509381337458889e-03 1.854677865281979500e-05 1.542053121598173008e-05 8.578409730298731972e+01
1.412537544622754007e-02 1.059253725177288635e-02 2.619541468430289672e-05 2.177966913123138311e-05 8.578569550018497125e+01
1.412537544622754007e-02 1.258925411794167490e-02 3.699763193049229390e-05 3.076055510522113148e-05 8.578759671757111960e+01
1.412537544622754007e-02 1.496235656094432875e-02 5.225320168426231119e-05 4.344364968856862685e-05 8.578985879875824594e+01
1.412537544622754007e-02 1.778279410038922925e-02 7.379728654129357997e-05 6.135439214957891837e-05 8.579255078886647823e+01
1.412537544622754007e-02 2.113489039836645433e-02 1.042207584087138158e-04 8.664626149290383800e-05 8.579575516847467043e+01
1.412537544622754007e-02 2.511886431509579437e-02 1.471810329010255446e-04 1.223590121590897330e-04 8.579957055886299599e+01
1.412537544622754007e-02 2.985382618917960251e-02 2.078405092483887810e-04 1.727828636077998695e-04 8.580411500792224899e+01
1.412537544622754007e-02 3.548133892335753048e-02 2.934848351933814657e-04 2.439719631957096865e-04 8.580952999499932332e+01
1.412537544622754007e-02 4.216965034285822395e-02 4.143944738715607014e-04 3.444680493505974028e-04 8.581598533069306711e+01
1.412537544622754007e-02 5.011872336272719941e-02 5.850728851315879905e-04 4.863199364936382019e-04 8.582368517711108780e+01
1.412537544622754007e-02 5.956621435290103406e-02 8.259764576566245870e-04 6.865190297272622281e-04 8.583287547938707007e+01
1.412537544622754007e-02 7.079457843841380216e-02 1.165949872830842867e-03 9.690194399121638798e-04 8.584385318585052005e+01
1.412537544622754007e-02 8.413951416451947996e-02 1.645652389669238335e-03 1.367578764352285611e-03 8.585697774952053862e+01
1.412537544622754007e-02 1.000000000000000056e-01 2.322374620866480069e-03 1.929749574983209833e-03 8.587268555762555877e+01
1.412537544622754007e-02 1.188502227437017722e-01 3.276804062334700684e-03 2.722482142051551538e-03 8.589150814223786767e+01
1.412537544622754007e-02 1.412537544622753938e-01 4.622517737831501224e-03 3.839979497556671520e-03 8.591409530187523558e+01
1.412537544622754007e-02 1.678804018122560526e-01 6.519284511709681762e-03 5.414694838646503215e-03 8.594124463549620430e+01
1.412537544622754007e-02 1.995262314968878903e-01 9.191678256993823792e-03 7.632702683480809165e-03 8.597393948842669431e+01
1.412537544622754007e-02 2.371373705661655173e-01 1.295507626952301268e-02 1.075514078675388757e-02 8.601339797617633565e+01
1.412537544622754007e-02 2.818382931264452052e-01 1.825189735302815836e-02 1.514805029058898835e-02 8.606113664024242382e+01
1.412537544622754007e-02 3.349654391578276158e-01 2.570198762762855929e-02 2.132378797416721594e-02 8.611905346673991346e+01
1.412537544622754007e-02 3.981071705534969252e-01 3.617247247565772567e-02 2.999830873110180193e-02 8.618953654586206881e+01
1.412537544622754007e-02 4.731512589614803033e-01 5.087426011550032212e-02 4.217009026507494845e-02 8.627560666274892753e+01
1.412537544622754007e-02 5.623413251903490728e-01 7.149482039698110136e-02 5.922837250999032910e-02 8.638110469270482383e+01
1.412537544622754007e-02 6.683439175686142208e-01 1.003799922053112692e-01 8.310078376910311204e-02 8.651093792711429842e+01
1.412537544622754007e-02 7.943282347242813790e-01 1.407815042044250065e-01 1.164533723755726141e-01 8.667140345807609947e+01
1.412537544622754007e-02 9.440608762859226122e-01 1.971916940562293552e-01 1.629595480571183752e-01 8.687061151334644649e+01
1.678804018122560804e-02 1.000000000000000048e-04 4.660628487562452961e-09 3.875214040407592116e-09 8.577577522800709175e+01
1.678804018122560804e-02 1.188502227437018897e-04 6.583302333741040169e-09 5.473875720961630222e-09 8.577580043542634769e+01
1.678804018122560804e-02 1.412537544622754072e-04 9.299144277038515816e-09 7.732038846250295317e-09 8.577583039494246009e+01
1.678804018122560804e-02 1.678804018122560739e-04 1.313536115129631772e-08 1.092176809772224965e-08 8.577586600251824223e+01
1.678804018122560804e-02 1.995262314968878758e-04 1.855414164496117130e-08 1.542736204823059470e-08 8.577590832308385416e+01
1.678804018122560804e-02 2.371373705661655382e-04 2.620833918026773330e-08 2.179165181706106239e-08 8.577595862241440727e+01
1.678804018122560804e-02 2.818382931264455009e-04 3.702012457162255659e-08 3.078139827555412859e-08 8.577601840504304676e+01
1.678804018122560804e-02 3.349654391578275642e-04 5.229208334649580676e-08 4.347966572794150320e-08 8.577608945931409323e+01
1.678804018122560804e-02 3.981071705534973523e-04 7.386414066640056116e-08 6.141629930921998998e-08 8.577617391098465305e+01
1.678804018122560804e-02 4.731512589614802946e-04 1.043352165843104886e-07 8.675222265389448597e-08 8.577627428694418654e+01
1.678804018122560804e-02 5.623413251903490971e-04 1.473763105331918301e-07 1.225397542848948385e-07 8.577639359099947569e+01
1.678804018122560804e-02 6.683439175686149009e-04 2.081727249634298842e-07 1.730902958293594806e-07 8.577653539403090122e+01
1.678804018122560804e-02 7.943282347242813140e-04 2.940486893366271705e-07 2.444936744573931071e-07 8.577670394122552011e+01
1.678804018122560804e-02 9.440608762859235272e-04 4.153496087266075511e-07 3.453516815620984905e-07 8.577690427968423137e+01
1.678804018122560804e-02 1.122018454301963036e-03 5.866881786975009564e-07 4.878141364070488232e-07 8.577714241027243247e+01
1.678804018122560804e-02 1.333521432163324062e-03 8.287044108821387691e-07 6.890422183841711912e-07 8.577742546839408533e+01
1.678804018122560804e-02 1.584893192461114082e-03 1.170551469191812826e-06 9.732752328030619908e-07 8.577776193923266135e+01
1.678804018122560804e-02 1.883649089489800163e-03 1.653406560284311475e-06 1.374749582287019673e-06 8.577816191415051605e+01
1.678804018122560804e-02 2.238721138568337734e-03 2.335429448685504404e-06 1.941821230437033765e-06 8.577863739621417949e+01
1.678804018122560804e-02 2.660725059798808335e-03 3.298765287593206019e-06 2.742787673320907208e-06 8.577920266445582342e+01
1.678804018122560804e-02 3.162277660168379394e-03 4.659434268875827857e-06 3.874109740441899699e-06 8.577987470841188156e+01
1.678804018122560804e-02 3.758374042884443048e-03 6.581297581304415598e-06 5.472021920604375137e-06 8.578067374682903790e+01
1.678804018122560804e-02 4.466835921509630485e-03 9.295778903642888080e-06 7.728926884068574441e-06 8.578162384736702961e+01
1.678804018122560804e-02 5.308844442309878890e-03 1.312971177363860364e-05 1.091654413248295617e-05 8.578275366762245824e+01
1.678804018122560804e-02 6.309573444801930275e-03 1.854465829461693835e-05 1.541859285111168857e-05 8.578409734223713201e+01
1.678804018122560804e-02 7.498942093324557912e-03 2.619242018409605321e-05 2.177693168330562524e-05 8.578569554621758186e+01
1.678804018122560804e-02 8.912509381337458889e-03 3.699340306887505985e-05 3.075668930580626300e-05 8.578759677141465545e+01
1.678804018122560804e-02 1.059253725177288635e-02 5.224722990692736129e-05 4.343819069350680890e-05 8.578985886152558749e+01
1.678804018122560804e-02 1.258925411794167490e-02 7.378885394764898137e-05 6.134668378491506117e-05 8.579255086173661482e+01
1.678804018122560804e-02 1.496235656094432875e-02 1.042088516944166823e-04 8.663537761946493981e-05 8.579575525263933855e+01
1.678804018122560804e-02 1.778279410038922925e-02 1.471642220054657170e-04 1.223436457964539826e-04 8.579957065544792272e+01
1.678804018122560804e-02 2.113489039836645433e-02 2.078167762862199747e-04 1.727611706525591494e-04 8.580411511785166567e+01
1.678804018122560804e-02 2.511886431509579437e-02 2.934513333943893727e-04 2.439413422278904908e-04 8.580953011879262249e+01
1.678804018122560804e-02 2.985382618917960251e-02 4.143471880458569033e-04 3.444248315398330514e-04 8.581598546814775830e+01
1.678804018122560804e-02 3.548133892335753048e-02 5.850061536899638613e-04 4.862589491499376740e-04 8.582368532683601359e+01
1.678804018122560804e-02 4.216965034285822395e-02 8.258823001649614678e-04 6.864329824231639281e-04 8.583287563810719689e+01
1.678804018122560804e-02 5.011872336272719941e-02 1.165817044698739050e-03 9.688980617423173600e-04 8.584385334739570794e+01
1.678804018122560804e-02 5.956621435290103406e-02 1.645465054446326389e-03 1.367407592598816543e-03 8.585697790335619572e+01
1.678804018122560804e-02 7.079457843841380216e-02 2.322110487459718049e-03 1.929508256263212608e-03 8.587268568674227254e+01
1.678804018122560804e-02 8.413951416451947996e-02 3.276431774826543859e-03 2.722142052948044264e-03 8.589150822012636866e+01
1.678804018122560804e-02 1.000000000000000056e-01 4.621993223541354286e-03 3.839500417469891586e-03 8.591409528822221375e+01
1.678804018122560804e-02 1.188502227437017722e-01 6.518545880875133841e-03 5.414020306169158893e-03 8.594124447009144774e+01
1.678804018122560804e-02 1.412537544622753938e-01 9.190638694783547641e-03 7.631753530044522831e-03 8.597393908256263728e+01
1.678804018122560804e-02 1.678804018122560526e-01 1.295361415508780936e-02 1.075380615621830509e-02 8.601339720058604144e+01
1.678804018122560804e-02 1.995262314968878903e-01 1.824984256493694668e-02 1.514617520709513748e-02 8.606113530824747215e+01
1.678804018122560804e-02 2.371373705661655173e-01 2.569910263122674246e-02 2.132115619668929762e-02 8.611905131082683340e+01
1.678804018122560804e-02 2.818382931264452052e-01 3.616842631416738313e-02 2.999461921418287991e-02 8.618953318530496688e+01
1.678804018122560804e-02 3.349654391578276158e-01 5.086859282109895686e-02 4.216492501434682821e-02 8.627560155913883477e+01
1.678804018122560804e-02 3.981071705534969252e-01 7.148689458211655856e-02 5.922115296615871466e-02 8.638109708926515395e+01
1.678804018122560804e-02 4.731512589614803033e-01 1.003689276801584540e-01 8.309071207545554172e-02 8.651092676658009850e+01
1.678804018122560804e-02 5.623413251903490728e-01 1.407660904079712227e-01 1.164393530059190662e-01 8.667138727257592734e+01
1.678804018122560804e-02 6.683439175686142208e-01 1.971702739408122129e-01 1.629400843699330692e-01 8.687058827833719477e+01
1.678804018122560804e-02 7.943282347242813790e-01 2.757628711480909489e-01 2.276314018797568617e-01 8.711900399133011774e+01
1.678804018122560804e-02 9.440608762859226122e-01 3.850115095917149843e-01 3.173892566403089810e-01 8.743018699609558553e+01
1.995262314968879874e-02 1.000000000000000048e-04 9.297641968648104446e-09 7.730665419461901238e-09 8.577583039626659911e+01
1.995262314968879874e-02 1.188502227437018897e-04 1.313323909352339186e-08 1.091982808977032120e-08 8.577586600409128437e+01
1.995262314968879874e-02 1.412537544622754072e-04 1.855114417437360527e-08 1.542462172900889420e-08 8.577590832495273787e+01
1.995262314968879874e-02 1.678804018122560739e-04 2.620410516675349496e-08 2.178778103887432164e-08 8.577595862463576282e+01
1.995262314968879874e-02 1.995262314968878758e-04 3.701414391225684566e-08 3.077593069824728354e-08 8.577601840768046770e+01
1.995262314968879874e-02 2.371373705661655382e-04 5.228363551456988798e-08 4.347194264115012318e-08 8.577608946244804144e+01
1.995262314968879874e-02 2.818382931264455009e-04 7.385220791064831282e-08 6.140539027888142709e-08 8.577617391470752750e+01
1.995262314968879874e-02 3.349654391578275642e-04 1.043183613267323259e-07 8.673681343974598324e-08 8.577627429136478554e+01
1.995262314968879874e-02 3.981071705534973523e-04 1.473525021978381795e-07 1.225179885282536809e-07 8.577639359624848225e+01
1.995262314968879874e-02 4.731512589614802946e-04 2.081390953823182294e-07 1.730595514474625467e-07 8.577653540026214785e+01
1.995262314968879874e-02 5.623413251903490971e-04 2.940011872743145085e-07 2.444502478128085193e-07 8.577670394862214209e+01
1.995262314968879874e-02 6.683439175686149009e-04 4.152825119324038098e-07 3.452903413917549712e-07 8.577690428846094051e+01
1.995262314968879874e-02 7.943282347242813140e-04 5.865934047297940849e-07 4.877274937916333914e-07 8.577714242068429940e+01
1.995262314968879874e-02 9.440608762859235272e-04 8.285705437506979562e-07 6.889198369330610460e-07 8.577742548074071749e+01
1.995262314968879874e-02 1.122018454301963036e-03 1.170362384658219534e-06 9.731023719558305936e-07 8.577776195386810798e+01
1.995262314968879874e-02 1.333521432163324062e-03 1.653139484400173489e-06 1.374505422517679122e-06 8.577816193148976254e+01
1.995262314968879874e-02 1.584893192461114082e-03 2.335052215993743159e-06 1.941476366860165337e-06 8.577863741674404707e+01
