# GLoBES neutrino oscillation simulation
# --------------------------------------
#
# Run started on Fri Nov 19 14:30:10 2021
#
# Command line:   ./nu -e KARMEN -f 4 -a PARAM_SCAN -t TH24=1.57 -p DM41,-2.0,2.0,80,LOGSCALE -p s22thmue,-4.01,-0.01,80,LOGSCALE 
#
# NU_RANK and/or NU_SIZE not defined. Assuming no parallelization.
# Using SNU probability engine.
# Using 4 flavor model
# Simulating the following experiments:
#   KARMEN
# Including the following AEDL files:
#
# AEDL variables:
#
# External analysis routines included:
#   KARMEN
#
# True oscillation parameters (only nonzero params shown):
#   TH12 = 0.58678
#   TH13 = 0.149051
#   TH23 = 0.823795
#   DELTA_0 = 4.71239
#   DM21 = 7.4e-05
#   DM31 = 0.002494
#   TH24 = 1.57
# External priors:
#
# Miscellaneous options:
#   Constraint \eps^s = \eps^{d\dag}: NO
#   New reactor fluxes (1101.2663):   YES
#
# Parameter scan:
#         DM41,         -2,          2,    80  0x1
#     s22thmue,      -4.01,      -0.01,    80  0x1
# Marginalizing over:
#   
# Prescan for degeneracy finding:
# Degfinder flags: 0x0
#
# Initializing KARMEN and LSND codes ...
# General parameter scan
#
#                  DM41        s22thmue       chi2_NH          chi2_IH
                    0.4           -3.86     7.475958201     7.475958201
                    0.4           -3.81      7.55326526      7.55326526
                    0.4           -3.76     7.640912278     7.640912278
                    0.4           -3.71     7.740369177     7.740369177
                    0.4           -3.66     7.853329719     7.853329719
                    0.4           -3.61     7.981747195     7.981747195
                    0.4           -3.56     8.127875679     8.127875679
                    0.4           -3.51     8.294317607     8.294317607
                    0.4           -3.46     8.484078487     8.484078487
                    0.4           -3.41     8.700629606     8.700629606
                    0.4           -3.36     8.947979672     8.947979672
                    0.4           -3.31     9.230756365     9.230756365
                    0.4           -3.26     9.554298842     9.554298842
                    0.4           -3.21     9.924762273     9.924762273
                    0.4           -3.16     10.34923558     10.34923558
                    0.4           -3.11     10.83587358     10.83587358
                    0.4           -3.06     11.39404483     11.39404483
                    0.4           -3.01     12.03449668     12.03449668
                    0.4           -2.96     12.76953898     12.76953898
                    0.4           -2.91     13.61324831     13.61324831
                    0.4           -2.86     14.58169472     14.58169472
                    0.4           -2.81     15.69319328     15.69319328
                    0.4           -2.76     16.96858318     16.96858318
                    0.4           -2.71     18.43153745     18.43153745
                    0.4           -2.66     20.10890701     20.10890701
                    0.4           -2.61     22.03110323     22.03110323
                    0.4           -2.56     24.23252386     24.23252386
                    0.4           -2.51      26.7520279      26.7520279
                    0.4           -2.46     29.63346577     29.63346577
                    0.4           -2.41     32.92627178     32.92627178
                    0.4           -2.36     36.68612713     36.68612713
                    0.4           -2.31     40.97570235     40.97570235
                    0.4           -2.26     45.86548928     45.86548928
                    0.4           -2.21     51.43473394     51.43473394
                    0.4           -2.16       57.772483       57.772483
                    0.4           -2.11     64.97875802     64.97875802
                    0.4           -2.06     73.16587352     73.16587352
                    0.4           -2.01     82.45991671     82.45991671
                    0.4           -1.96     93.00240921     93.00240921
                    0.4           -1.91     104.9521732     104.9521732
                    0.4           -1.86     118.4874273     118.4874273
                    0.4           -1.81      133.808141      133.808141
                    0.4           -1.76      151.138679      151.138679
                    0.4           -1.71     170.7307709     170.7307709
                    0.4           -1.66     192.8668465     192.8668465
                    0.4           -1.61     217.8637814     217.8637814
                    0.4           -1.56     246.0771008     246.0771008
                    0.4           -1.51     277.9057001     277.9057001
                    0.4           -1.46     313.7971415     313.7971415
                    0.4           -1.41     354.2535989     354.2535989
                    0.4           -1.36      399.838527      399.838527
                    0.4           -1.31     451.1841446     451.1841446
                    0.4           -1.26     508.9998285     508.9998285
                    0.4           -1.21     574.0815304     574.0815304
                    0.4           -1.16     647.3223394     647.3223394
                    0.4           -1.11     729.7243315     729.7243315
                    0.4           -1.06     822.4118618     822.4118618
                    0.4           -1.01     926.6464765     926.6464765
                    0.4           -0.96     1043.843642     1043.843642
                    0.4           -0.91     1175.591517     1175.591517
                    0.4           -0.86     1323.672006     1323.672006
                    0.4           -0.81     1490.084398     1490.084398
                    0.4           -0.76     1677.071872     1677.071872
                    0.4           -0.71     1887.151253     1887.151253
                    0.4           -0.66     2123.146391     2123.146391
                    0.4           -0.61     2388.225621     2388.225621
                    0.4           -0.56     2685.943791     2685.943791
                    0.4           -0.51     3020.289422     3020.289422
                    0.4           -0.46     3395.737621     3395.737621
                    0.4           -0.41     3817.309452     3817.309452
                    0.4           -0.36     4290.638554     4290.638554
                    0.4           -0.31     4822.045874     4822.045874
                    0.4           -0.26     5418.623536     5418.623536
                    0.4           -0.21     6088.328923     6088.328923
                    0.4           -0.16     6840.090252     6840.090252
                    0.4           -0.11     7683.925018     7683.925018
                    0.4           -0.06     8631.072898     8631.072898
                    0.4           -0.01     9694.144863     9694.144863
                   0.45           -4.01     7.354444285     7.354444285
                   0.45           -3.96     7.415011057     7.415011057
                   0.45           -3.91     7.483425002     7.483425002
                   0.45           -3.86      7.56075182      7.56075182
                   0.45           -3.81     7.648211535     7.648211535
                   0.45           -3.76     7.747202308     7.747202308
                   0.45           -3.71     7.859328012     7.859328012
                   0.45           -3.66     7.986430133     7.986430133
                   0.45           -3.61     8.130624611     8.130624611
                   0.45           -3.56     8.294344297     8.294344297
                   0.45           -3.51     8.480387799     8.480387799
                   0.45           -3.46     8.691975489     8.691975489
                   0.45           -3.41     8.932813588     8.932813588
                   0.45           -3.36     9.207167227     9.207167227
                   0.45           -3.31     9.519943507     9.519943507
                   0.45           -3.26     9.876785601     9.876785601
                   0.45           -3.21     10.28417903     10.28417903
                   0.45           -3.16     10.74957128     10.74957128
                   0.45           -3.11     11.28150609     11.28150609
                   0.45           -3.06     11.88977368     11.88977368
                   0.45           -3.01     12.58557856     12.58557856
                   0.45           -2.96     13.38172644     13.38172644
                   0.45           -2.91     14.29283219     14.29283219
                   0.45           -2.86     15.33555094     15.33555094
                   0.45           -2.81     16.52883468     16.52883468
                   0.45           -2.76     17.89421729     17.89421729
                   0.45           -2.71     19.45613102     19.45613102
                   0.45           -2.66     21.24225842     21.24225842
                   0.45           -2.61     23.28392384     23.28392384
                   0.45           -2.56     25.61652963     25.61652963
                   0.45           -2.51     28.28004263     28.28004263
                   0.45           -2.46     31.31953754     31.31953754
                   0.45           -2.41     34.78580433     34.78580433
                   0.45           -2.36     38.73602817     38.73602817
                   0.45           -2.31     43.23455077     43.23455077
                   0.45           -2.26     48.35372371     48.35372371
                   0.45           -2.21     54.17486508     54.17486508
                   0.45           -2.16     60.78933242     60.78933242
                   0.45           -2.11     68.29972622     68.29972622
                   0.45           -2.06     76.82124024     76.82124024
                   0.45           -2.01     86.48317672     86.48317672
                   0.45           -1.96     97.43064692     97.43064692
                   0.45           -1.91     109.8264799     109.8264799
                   0.45           -1.86      123.853365      123.853365
                   0.45           -1.81     139.7162583     139.7162583
                   0.45           -1.76     157.6450829     157.6450829
                   0.45           -1.71     177.8977633     177.8977633
                   0.45           -1.66     200.7636307     200.7636307
                   0.45           -1.61     226.5672491     226.5672491
                   0.45           -1.56     255.6727098     255.6727098
                   0.45           -1.51     288.4884552     288.4884552
                   0.45           -1.46     325.4726939     325.4726939
                   0.45           -1.41     367.1394809     367.1394809
                   0.45           -1.36      414.065543      414.065543
                   0.45           -1.31     466.8979404     466.8979404
                   0.45           -1.26     526.3626661     526.3626661
                   0.45           -1.21     593.2742974     593.2742974
                   0.45           -1.16     668.5468261     668.5468261
                   0.45           -1.11     753.2058118     753.2058118
                   0.45           -1.06     848.4020178     848.4020178
                   0.45           -1.01     955.4267103     955.4267103
                   0.45           -0.96     1075.728822     1075.728822
                   0.45           -0.91     1210.934209     1210.934209
                   0.45           -0.86     1362.867248     1362.867248
                   0.45           -0.81     1533.575076     1533.575076
                   0.45           -0.76     1725.354769     1725.354769
                   0.45           -0.71      1940.78384      1940.78384
                   0.45           -0.66     2182.754452     2182.754452
                   0.45           -0.61     2454.511799     2454.511799
                   0.45           -0.56     2759.697165     2759.697165
                   0.45           -0.51     3102.396233     3102.396233
                   0.45           -0.46     3487.193286     3487.193286
                   0.45           -0.41     3919.232013     3919.232013
                   0.45           -0.36     4404.283738     4404.283738
                   0.45           -0.31     4948.823973     4948.823973
                   0.45           -0.26       5560.1183       5560.1183
                   0.45           -0.21     6246.318748     6246.318748
                   0.45           -0.16     7016.571917     7016.571917
                   0.45           -0.11     7881.140305     7881.140305
                   0.45           -0.06     8851.538438     8851.538438
                   0.45           -0.01     9940.685613     9940.685613
                    0.5           -4.01     7.406403925     7.406403925
                    0.5           -3.96     7.472967961     7.472967961
                    0.5           -3.91     7.548027867     7.548027867
                    0.5           -3.86     7.632709121     7.632709121
                    0.5           -3.81     7.728294578     7.728294578
                    0.5           -3.76      7.83624783      7.83624783
                    0.5           -3.71     7.958240131     7.958240131
                    0.5           -3.66     8.096181442     8.096181442
                    0.5           -3.61     8.252256148     8.252256148
                    0.5           -3.56     8.428964128     8.428964128
                    0.5           -3.51     8.629167867     8.629167867
                    0.5           -3.46     8.856146407     8.856146407
                    0.5           -3.41     9.113656977     9.113656977
                    0.5           -3.36     9.406005224     9.406005224
                    0.5           -3.31     9.738125037     9.738125037
                    0.5           -3.26     10.11566901     10.11566901
                    0.5           -3.21     10.54511068     10.54511068
                    0.5           -3.16     11.03385977     11.03385977
                    0.5           -3.11     11.59039172     11.59039172
                    0.5           -3.06     12.22439291     12.22439291
                    0.5           -3.01     12.94692319     12.94692319
                    0.5           -2.96     13.77059733     13.77059733
                    0.5           -2.91     14.70978726     14.70978726
                    0.5           -2.86     15.78084734     15.78084734
                    0.5           -2.81     17.00236499     17.00236499
                    0.5           -2.76     18.39543931     18.39543931
                    0.5           -2.71     19.98399108     19.98399108
                    0.5           -2.66     21.79510756     21.79510756
                    0.5           -2.61     23.85942633     23.85942633
                    0.5           -2.56     26.21156306     26.21156306
                    0.5           -2.51     28.89058868     28.89058868
                    0.5           -2.46     31.94056225     31.94056225
                    0.5           -2.41     35.41112677     35.41112677
                    0.5           -2.36     39.35817609     39.35817609
                    0.5           -2.31     43.84460192     43.84460192
                    0.5           -2.26      48.9411313      48.9411313
                    0.5           -2.21     54.72726587     54.72726587
                    0.5           -2.16     61.29233558     61.29233558
                    0.5           -2.11     68.73668118     68.73668118
                    0.5           -2.06     77.17298108     77.17298108
                    0.5           -2.01     86.72774042     86.72774042
                    0.5           -1.96     97.54296206     97.54296206
                    0.5           -1.91     109.7780218     109.7780218
                    0.5           -1.86     123.6117726     123.6117726
                    0.5           -1.81     139.2449067     139.2449067
                    0.5           -1.76     156.9026063     156.9026063
                    0.5           -1.71      176.837519      176.837519
                    0.5           -1.66     199.3330985     199.3330985
                    0.5           -1.61     224.7073549     224.7073549
                    0.5           -1.56     253.3170649     253.3170649
                    0.5           -1.51     285.5624992     285.5624992
                    0.5           -1.46     321.8927306     321.8927306
                    0.5           -1.41      362.811592      362.811592
                    0.5           -1.36     408.8843662     408.8843662
                    0.5           -1.31     460.7452945     460.7452945
                    0.5           -1.26     519.1060049     519.1060049
                    0.5           -1.21     584.7649712     584.7649712
                    0.5           -1.16     658.6181284     658.6181284
                    0.5           -1.11     741.6707841     741.6707841
                    0.5           -1.06     835.0509846     835.0509846
                    0.5           -1.01     940.0245115     940.0245115
                    0.5           -0.96     1058.011707     1058.011707
                    0.5           -0.91     1190.606349     1190.606349
                    0.5           -0.86      1339.59683      1339.59683
                    0.5           -0.81     1506.989916     1506.989916
                    0.5           -0.76     1695.037394     1695.037394
                    0.5           -0.71     1906.265979     1906.265979
                    0.5           -0.66     2143.510853     2143.510853
                    0.5           -0.61     2409.953299     2409.953299
                    0.5           -0.56     2709.162921     2709.162921
                    0.5           -0.51     3045.145004     3045.145004
                    0.5           -0.46     3422.393659     3422.393659
                    0.5           -0.41     3845.951436     3845.951436
                    0.5           -0.36     4321.476219     4321.476219
                    0.5           -0.31     4855.316267     4855.316267
                    0.5           -0.26     5454.594422     5454.594422
                    0.5           -0.21     6127.302582     6127.302582
                    0.5           -0.16     6882.407703     6882.407703
                    0.5           -0.11     7729.970739     7729.970739
                    0.5           -0.06     8681.280091     8681.280091
                    0.5           -0.01      9749.00135      9749.00135
                   0.55           -4.01     7.436055849     7.436055849
                   0.55           -3.96     7.505705375     7.505705375
                   0.55           -3.91     7.584098228     7.584098228
                   0.55           -3.86     7.672360014     7.672360014
                   0.55           -3.81     7.771767167     7.771767167
                   0.55           -3.76     7.883768218     7.883768218
                   0.55           -3.71     8.010008196     8.010008196
                   0.55           -3.66     8.152356599     8.152356599
                   0.55           -3.61     8.312939471     8.312939471
                   0.55           -3.56     8.494176125     8.494176125
                   0.55           -3.51     8.698821181     8.698821181
                   0.55           -3.46     8.930012593     8.930012593
                   0.55           -3.41     9.191326459     9.191326459
                   0.55           -3.36      9.48683946      9.48683946
                   0.55           -3.31     9.821199844     9.821199844
                   0.55           -3.26     10.19970797     10.19970797
                   0.55           -3.21     10.62840753     10.62840753
                   0.55           -3.16     11.11418852     11.11418852
                   0.55           -3.11     11.66490347     11.66490347
                   0.55           -3.06     12.28949807     12.28949807
                   0.55           -3.01     12.99815791     12.99815791
                   0.55           -2.96     13.80247298     13.80247298
                   0.55           -2.91     14.71562169     14.71562169
                   0.55           -2.86     15.75257665     15.75257665
                   0.55           -2.81     16.93033433     16.93033433
                   0.55           -2.76     18.26817132     18.26817132
                   0.55           -2.71     19.78793001     19.78793001
                   0.55           -2.66      21.5143371      21.5143371
                   0.55           -2.61     23.47535854     23.47535854
                   0.55           -2.56     25.70259534     25.70259534
                   0.55           -2.51     28.23172505     28.23172505
                   0.55           -2.46     31.10299464     31.10299464
                   0.55           -2.41     34.36177108     34.36177108
                   0.55           -2.36     38.05915715     38.05915715
                   0.55           -2.31     42.25268081     42.25268081
                   0.55           -2.26     47.00706769     47.00706769
                   0.55           -2.21     52.39510747     52.39510747
                   0.55           -2.16     58.49862635     58.49862635
                   0.55           -2.11     65.40957909     65.40957909
                   0.55           -2.06     73.23127583     73.23127583
                   0.55           -2.01     82.07976055     82.07976055
                   0.55           -1.96     92.08535995     92.08535995
                   0.55           -1.91     103.3944236     103.3944236
                   0.55           -1.86     116.1712786     116.1712786
                   0.55           -1.81     130.6004251     130.6004251
                   0.55           -1.76     146.8890006     146.8890006
                   0.55           -1.71     165.2695478     165.2695478
                   0.55           -1.66     186.0031199     186.0031199
                   0.55           -1.61      209.382766      209.382766
                   0.55           -1.56     235.7374434     235.7374434
                   0.55           -1.51     265.4364061     265.4364061
                   0.55           -1.46       298.89413       298.89413
                   0.55           -1.41     336.5758395     336.5758395
                   0.55           -1.36     379.0037079     379.0037079
                   0.55           -1.31      426.763814      426.763814
                   0.55           -1.26     480.5139477     480.5139477
                   0.55           -1.21     540.9923664     540.9923664
                   0.55           -1.16     609.0276179     609.0276179
                   0.55           -1.11     685.5495595     685.5495595
                   0.55           -1.06     771.6017191     771.6017191
                   0.55           -1.01     868.3551591     868.3551591
                   0.55           -0.96     977.1240281     977.1240281
                   0.55           -0.91     1099.383005     1099.383005
                   0.55           -0.86     1236.786864     1236.786864
                   0.55           -0.81     1391.192424     1391.192424
                   0.55           -0.76     1564.683168     1564.683168
                   0.55           -0.71     1759.596864     1759.596864
                   0.55           -0.66     1978.556546     1978.556546
                   0.55           -0.61     2224.505282     2224.505282
                   0.55           -0.56     2500.745171     2500.745171
                   0.55           -0.51     2810.981106     2810.981106
                   0.55           -0.46     3159.369876     3159.369876
                   0.55           -0.41      3550.57526      3550.57526
                   0.55           -0.36     3989.829847     3989.829847
                   0.55           -0.31     4483.004404     4483.004404
                   0.55           -0.26     5036.685715     5036.685715
                   0.55           -0.21     5658.263926     5658.263926
                   0.55           -0.16     6356.030545     6356.030545
                   0.55           -0.11     7139.288416     7139.288416
                   0.55           -0.06     8018.475111     8018.475111
                   0.55           -0.01     9005.301386     9005.301386
                    0.6           -4.01     7.424615069     7.424615069
                    0.6           -3.96     7.492340848     7.492340848
                    0.6           -3.91     7.568446247     7.568446247
                    0.6           -3.86     7.653982031     7.653982031
                    0.6           -3.81     7.750133853     7.750133853
                    0.6           -3.76     7.858240206     7.858240206
                    0.6           -3.71     7.979812853     7.979812853
                    0.6           -3.66     8.116560109     8.116560109
                    0.6           -3.61     8.270413359     8.270413359
                    0.6           -3.56     8.443557272     8.443557272
                    0.6           -3.51     8.638464222     8.638464222
                    0.6           -3.46      8.85793348      8.85793348
                    0.6           -3.41     9.105135825     9.105135825
                    0.6           -3.36     9.383664272     9.383664272
                    0.6           -3.31     9.697591724     9.697591724
                    0.6           -3.26     10.05153639     10.05153639
                    0.6           -3.21     10.45073598     10.45073598
                    0.6           -3.16     10.90113162     10.90113162
                    0.6           -3.11     11.40946282     11.40946282
                    0.6           -3.06      11.9833746      11.9833746
                    0.6           -3.01     12.63153826     12.63153826
                    0.6           -2.96     13.36378738     13.36378738
                    0.6           -2.91     14.19127067     14.19127067
                    0.6           -2.86      15.1266237      15.1266237
                    0.6           -2.81     16.18416158     16.18416158
                    0.6           -2.76     17.38009503     17.38009503
                    0.6           -2.71     18.73277254     18.73277254
                    0.6           -2.66     20.26295159     20.26295159
                    0.6           -2.61     21.99410242     21.99410242
                    0.6           -2.56     23.95274804     23.95274804
                    0.6           -2.51     26.16884493     26.16884493
                    0.6           -2.46       28.676209       28.676209
                    0.6           -2.41     31.51299248     31.51299248
                    0.6           -2.36     34.72221757     34.72221757
                    0.6           -2.31     38.35237399     38.35237399
                    0.6           -2.26     42.45808807     42.45808807
                    0.6           -2.21     47.10087235     47.10087235
                    0.6           -2.16     52.34996584     52.34996584
                    0.6           -2.11     58.28327627     58.28327627
                    0.6           -2.06     64.98843763     64.98843763
                    0.6           -2.01     72.56399754     72.56399754
                    0.6           -1.96      81.1207512      81.1207512
                    0.6           -1.91     90.78324062     90.78324062
                    0.6           -1.86     101.6914399     101.6914399
                    0.6           -1.81     114.0026501     114.0026501
                    0.6           -1.76     127.8936288     127.8936288
                    0.6           -1.71     143.5629845     143.5629845
                    0.6           -1.66     161.2338655     161.2338655
                    0.6           -1.61     181.1569804     181.1569804
                    0.6           -1.56     203.6139877     203.6139877
                    0.6           -1.51     228.9212994     228.9212994
                    0.6           -1.46     257.4343451     257.4343451
                    0.6           -1.41     289.5523531     289.5523531
                    0.6           -1.36     325.7237064     325.7237064
                    0.6           -1.31      366.451945      366.451945
                    0.6           -1.26     412.3024885     412.3024885
                    0.6           -1.21     463.9101684     463.9101684
                    0.6           -1.16     521.9876664     521.9876664
                    0.6           -1.11     587.3349704     587.3349704
                    0.6           -1.06     660.8499733     660.8499733
                    0.6           -1.01     743.5403548     743.5403548
                    0.6           -0.96     836.5369056     836.5369056
                    0.6           -0.91     941.1084723     941.1084723
                    0.6           -0.86     1058.678723     1058.678723
                    0.6           -0.81     1190.844959     1190.844959
                    0.6           -0.76     1339.399223     1339.399223
                    0.6           -0.71     1506.351992     1506.351992
                    0.6           -0.66     1693.958763     1693.958763
                    0.6           -0.61     1904.749893     1904.749893
                    0.6           -0.56     2141.564086     2141.564086
                    0.6           -0.51     2407.585986     2407.585986
                    0.6           -0.46     2706.388348     2706.388348
                    0.6           -0.41     3041.979383     3041.979383
                    0.6           -0.36     3418.855876     3418.855876
                    0.6           -0.31     3842.062798     3842.062798
                    0.6           -0.26     4317.260195     4317.260195
                    0.6           -0.21     4850.798251     4850.798251
                    0.6           -0.16     5449.801512     5449.801512
                    0.6           -0.11     6122.263385     6122.263385
                    0.6           -0.06     6877.152177     6877.152177
                    0.6           -0.01     7724.530078     7724.530078
                   0.65           -4.01      7.35603341      7.35603341
                   0.65           -3.96      7.41506217      7.41506217
                   0.65           -3.91     7.481327805     7.481327805
                   0.65           -3.86     7.555721925     7.555721925
                   0.65           -3.81     7.639247039     7.639247039
                   0.65           -3.76     7.733030584     7.733030584
                   0.65           -3.71      7.83834078      7.83834078
                   0.65           -3.66     7.956604557     7.956604557
                   0.65           -3.61     8.089427823     8.089427823
                   0.65           -3.56     8.238618409     8.238618409
                   0.65           -3.51      8.40621203      8.40621203
                   0.65           -3.46     8.594501686     8.594501686
                   0.65           -3.41     8.806070954     8.806070954
                   0.65           -3.36     9.043831704     9.043831704
                   0.65           -3.31     9.311066823     9.311066823
                   0.65           -3.26     9.611478602     9.611478602
                   0.65           -3.21     9.949243545     9.949243545
                   0.65           -3.16     10.32907442     10.32907442
                   0.65           -3.11     10.75629048     10.75629048
                   0.65           -3.06     11.23689691     11.23689691
                   0.65           -3.01      11.7776746      11.7776746
                   0.65           -2.96     12.38628159     12.38628159
                   0.65           -2.91     13.07136759     13.07136759
                   0.65           -2.86     13.84270305     13.84270305
                   0.65           -2.81     14.71132479     14.71132479
                   0.65           -2.76     15.68969988     15.68969988
                   0.65           -2.71     16.79191017     16.79191017
                   0.65           -2.66     18.03385996     18.03385996
                   0.65           -2.61     19.43350953     19.43350953
                   0.65           -2.56     21.01113787     21.01113787
                   0.65           -2.51     22.78963812     22.78963812
                   0.65           -2.46     24.79484998     24.79484998
                   0.65           -2.41     27.05593368     27.05593368
                   0.65           -2.36     29.60579087     29.60579087
                   0.65           -2.31     32.48153832     32.48153832
                   0.65           -2.26     35.72504123     35.72504123
                   0.65           -2.21     39.38351346     39.38351346
                   0.65           -2.16     43.51019319     43.51019319
                   0.65           -2.11     48.16510297     48.16510297
                   0.65           -2.06     53.41590461     53.41590461
                   0.65           -2.01     59.33886002     59.33886002
                   0.65           -1.96     66.01991054     66.01991054
                   0.65           -1.91     73.55588866     73.55588866
                   0.65           -1.86     82.05587736     82.05587736
                   0.65           -1.81      91.6427344      91.6427344
                   0.65           -1.76     102.4548005     102.4548005
                   0.65           -1.71     114.6478126     114.6478126
                   0.65           -1.66     128.3970471     128.3970471
                   0.65           -1.61     143.8997185     143.8997185
                   0.65           -1.56     161.3776648     161.3776648
                   0.65           -1.51     181.0803539     181.0803539
                   0.65           -1.46     203.2882475     203.2882475
                   0.65           -1.41     228.3165688     228.3165688
                   0.65           -1.36      256.519519      256.519519
                   0.65           -1.31     288.2950001     288.2950001
                   0.65           -1.26      324.089905      324.089905
                   0.65           -1.21     364.4060434     364.4060434
                   0.65           -1.16     409.8067832     409.8067832
                   0.65           -1.11     460.9244956     460.9244956
                   0.65           -1.06     518.4689018     518.4689018
                   0.65           -1.01     583.2364343     583.2364343
                   0.65           -0.96     656.1207386     656.1207386
                   0.65           -0.91     738.1244542     738.1244542
                   0.65           -0.86     830.3724361     830.3724361
                   0.65           -0.81     934.1265913     934.1265913
                   0.65           -0.76     1050.802532     1050.802532
                   0.65           -0.71     1181.988264     1181.988264
                   0.65           -0.66     1329.465173     1329.465173
                   0.65           -0.61     1495.231561     1495.231561
                   0.65           -0.56     1681.529088     1681.529088
                   0.65           -0.51     1890.872429     1890.872429
                   0.65           -0.46      2126.08257      2126.08257
                   0.65           -0.41     2390.324171     2390.324171
                   0.65           -0.36     2687.147496     2687.147496
                   0.65           -0.31     3020.535471     3020.535471
                   0.65           -0.26     3394.956482     3394.956482
                   0.65           -0.21     3815.423629     3815.423629
                   0.65           -0.16     4287.561205     4287.561205
                   0.65           -0.11     4817.679299     4817.679299
                   0.65           -0.06     5412.857498     5412.857498
                   0.65           -0.01     6081.038806     6081.038806
                    0.7           -4.01     7.217668155     7.217668155
                    0.7           -3.96     7.259712339     7.259712339
                    0.7           -3.91     7.306895385     7.306895385
                    0.7           -3.86     7.359846562     7.359846562
                    0.7           -3.81     7.419272491     7.419272491
                    0.7           -3.76     7.485966728     7.485966728
                    0.7           -3.71     7.560820554     7.560820554
                    0.7           -3.66     7.644835121     7.644835121
                    0.7           -3.61     7.739135142     7.739135142
                    0.7           -3.56     7.844984322     7.844984322
                    0.7           -3.51     7.963802745     7.963802745
                    0.7           -3.46     8.097186508     8.097186508
                    0.7           -3.41     8.246929865     8.246929865
                    0.7           -3.36     8.415050243     8.415050243
                    0.7           -3.31     8.603816509     8.603816509
                    0.7           -3.26     8.815780922     8.815780922
                    0.7           -3.21     9.053815291     9.053815291
                    0.7           -3.16     9.321151892     9.321151892
                    0.7           -3.11     9.621429825     9.621429825
                    0.7           -3.06     9.958747548     9.958747548
                    0.7           -3.01     10.33772245     10.33772245
                    0.7           -2.96     10.76355847     10.76355847
                    0.7           -2.91     11.24212279     11.24212279
                    0.7           -2.86     11.78003306     11.78003306
                    0.7           -2.81     12.38475638     12.38475638
                    0.7           -2.76     13.06472184     13.06472184
                    0.7           -2.71     13.82944844     13.82944844
                    0.7           -2.66      14.6896905      14.6896905
                    0.7           -2.61      15.6576029      15.6576029
                    0.7           -2.56     16.74692879     16.74692879
                    0.7           -2.51     17.97321285     17.97321285
                    0.7           -2.46     19.35404332     19.35404332
                    0.7           -2.41     20.90932645     20.90932645
                    0.7           -2.36     22.66159754     22.66159754
                    0.7           -2.31     24.63637299     24.63637299
                    0.7           -2.26      26.8625483      26.8625483
                    0.7           -2.21     29.37284738     29.37284738
                    0.7           -2.16     32.20432921     32.20432921
                    0.7           -2.11     35.39895809     35.39895809
                    0.7           -2.06      39.0042447      39.0042447
                    0.7           -2.01     43.07396551     43.07396551
                    0.7           -1.96     47.66896898     47.66896898
                    0.7           -1.91     52.85807773     52.85807773
                    0.7           -1.86     58.71909689     58.71909689
                    0.7           -1.81     65.33993979     65.33993979
                    0.7           -1.76      72.8198837      72.8198837
                    0.7           -1.71     81.27096982     81.27096982
                    0.7           -1.66     90.81956361     90.81956361
                    0.7           -1.61      101.608094      101.608094
                    0.7           -1.56     113.7969925     113.7969925
                    0.7           -1.51     127.5668564     127.5668564
                    0.7           -1.46     143.1208643     143.1208643
                    0.7           -1.41     160.6874748     160.6874748
                    0.7           -1.36     180.5234458     180.5234458
                    0.7           -1.31     202.9172147     202.9172147
                    0.7           -1.26     228.1926863     228.1926863
                    0.7           -1.21     256.7134802     256.7134802
                    0.7           -1.16     288.8876976     288.8876976
                    0.7           -1.11     325.1732709     325.1732709
                    0.7           -1.06     366.0839717     366.0839717
                    0.7           -1.01     412.1961567     412.1961567
                    0.7           -0.96     464.1563441     464.1563441
                    0.7           -0.91     522.6897209     522.6897209
                    0.7           -0.86     588.6096968     588.6096968
                    0.7           -0.81     662.8286288     662.8286288
                    0.7           -0.76     746.3698625     746.3698625
                    0.7           -0.71     840.3812474     840.3812474
                    0.7           -0.66      946.150306      946.150306
                    0.7           -0.61     1065.121259     1065.121259
                    0.7           -0.56     1198.914132     1198.914132
                    0.7           -0.51     1349.346194     1349.346194
                    0.7           -0.46      1518.45602      1518.45602
                    0.7           -0.41     1708.530488     1708.530488
                    0.7           -0.36     1922.135078     1922.135078
                    0.7           -0.31     2162.147865     2162.147865
                    0.7           -0.26     2431.797666     2431.797666
                    0.7           -0.21     2734.706847     2734.706847
                    0.7           -0.16     3074.939349     3074.939349
                    0.7           -0.11     3457.054584     3457.054584
                    0.7           -0.06     3886.167902     3886.167902
                    0.7           -0.01     4368.018446     4368.018446
                   0.75           -4.01     7.021326198     7.021326198
                   0.75           -3.96     7.039484331     7.039484331
                   0.75           -3.91     7.059885064     7.059885064
                   0.75           -3.86     7.082808925     7.082808925
                   0.75           -3.81     7.108572417     7.108572417
                   0.75           -3.76     7.137532847     7.137532847
                   0.75           -3.71     7.170093843     7.170093843
                   0.75           -3.66     7.206711686     7.206711686
                   0.75           -3.61     7.247902571     7.247902571
                   0.75           -3.56     7.294250959     7.294250959
                   0.75           -3.51      7.34641919      7.34641919
                   0.75           -3.46     7.405158571     7.405158571
                   0.75           -3.41     7.471322187     7.471322187
                   0.75           -3.36     7.545879718     7.545879718
                   0.75           -3.31     7.629934598     7.629934598
                   0.75           -3.26     7.724743921     7.724743921
                   0.75           -3.21     7.831741544     7.831741544
                   0.75           -3.16     7.952564929     7.952564929
                   0.75           -3.11     8.089086337     8.089086337
