# GLoBES neutrino oscillation simulation
# --------------------------------------
#
# Run started on Fri Nov 19 14:38:10 2021
#
# Command line:   ./nu -e MUBOONE -f 4 -a PARAM_SCAN --no-ih --bf-spectrum -p DM41,-2.,2.,40,LOGSCALE -p s22thmue,-4.,0.,40,LOGSCALE -p Um4,0.025,0.775,15 
#
# NU_RANK and/or NU_SIZE not defined. Assuming no parallelization.
# Using SNU probability engine.
# Using 4 flavor model
# Simulating the following experiments:
#   MUBOONE
# Including the following AEDL files:
#
# AEDL variables:
#
# External analysis routines included:
#   microBooNE
#
# True oscillation parameters (only nonzero params shown):
#   TH12 = 0.58678
#   TH13 = 0.149051
#   TH23 = 0.823795
#   DELTA_0 = 4.71239
#   DM21 = 7.4e-05
#   DM31 = 0.002494
# External priors:
#
# Miscellaneous options:
#   Constraint \eps^s = \eps^{d\dag}: NO
#   New reactor fluxes (1101.2663):   YES
#
# Parameter scan:
#         DM41,         -2,          2,    40  0x1
#     s22thmue,         -4,          0,    40  0x1
#          Um4,      0.025,      0.775,    15  0x0
# Marginalizing over:
#   
# Prescan for degeneracy finding:
# Degfinder flags: 0x2
#
# Initializing microBooNE code ...
# Flags in MicroBooNE code: OSC_NO_NUBAR OSC_NO_NUMU 
# General parameter scan
#
#                  DM41        s22thmue             Um4       chi2_NH          chi2_IH
                   -0.5            -0.6           0.575     49.09783811           1e+50
                   -0.5            -0.6           0.625     49.09806533           1e+50
                   -0.5            -0.6           0.675     49.09838869           1e+50
                   -0.5            -0.6           0.725     49.09881006           1e+50
                   -0.5            -0.6           0.775     49.09930369           1e+50
                   -0.5            -0.5           0.025           1e+50           1e+50
                   -0.5            -0.5           0.075           1e+50           1e+50
                   -0.5            -0.5           0.125           1e+50           1e+50
                   -0.5            -0.5           0.175           1e+50           1e+50
                   -0.5            -0.5           0.225           1e+50           1e+50
                   -0.5            -0.5           0.275           1e+50           1e+50
                   -0.5            -0.5           0.325     52.03711131           1e+50
                   -0.5            -0.5           0.375     52.03568022           1e+50
                   -0.5            -0.5           0.425      52.0350456           1e+50
                   -0.5            -0.5           0.475     52.03475489           1e+50
                   -0.5            -0.5           0.525     52.03466478           1e+50
                   -0.5            -0.5           0.575     52.03471299           1e+50
                   -0.5            -0.5           0.625     52.03486941           1e+50
                   -0.5            -0.5           0.675     52.03512263           1e+50
                   -0.5            -0.5           0.725     52.03546995           1e+50
                   -0.5            -0.5           0.775     52.03592291           1e+50
                   -0.5            -0.4           0.025           1e+50           1e+50
                   -0.5            -0.4           0.075           1e+50           1e+50
                   -0.5            -0.4           0.125           1e+50           1e+50
                   -0.5            -0.4           0.175           1e+50           1e+50
                   -0.5            -0.4           0.225           1e+50           1e+50
                   -0.5            -0.4           0.275           1e+50           1e+50
                   -0.5            -0.4           0.325           1e+50           1e+50
                   -0.5            -0.4           0.375     54.86515384           1e+50
                   -0.5            -0.4           0.425     54.86429799           1e+50
                   -0.5            -0.4           0.475     54.86390488           1e+50
                   -0.5            -0.4           0.525     54.86373629           1e+50
                   -0.5            -0.4           0.575     54.86370853           1e+50
                   -0.5            -0.4           0.625     54.86378435           1e+50
                   -0.5            -0.4           0.675     54.86394717           1e+50
                   -0.5            -0.4           0.725     54.86419281           1e+50
                   -0.5            -0.4           0.775     54.86452815           1e+50
                   -0.5            -0.3           0.025           1e+50           1e+50
                   -0.5            -0.3           0.075           1e+50           1e+50
                   -0.5            -0.3           0.125           1e+50           1e+50
                   -0.5            -0.3           0.175           1e+50           1e+50
                   -0.5            -0.3           0.225           1e+50           1e+50
                   -0.5            -0.3           0.275           1e+50           1e+50
                   -0.5            -0.3           0.325           1e+50           1e+50
                   -0.5            -0.3           0.375           1e+50           1e+50
                   -0.5            -0.3           0.425     57.32368457           1e+50
                   -0.5            -0.3           0.475     57.32327011           1e+50
                   -0.5            -0.3           0.525     57.32308297           1e+50
                   -0.5            -0.3           0.575     57.32301209           1e+50
                   -0.5            -0.3           0.625     57.32301814           1e+50
                   -0.5            -0.3           0.675      57.3230844           1e+50
                   -0.5            -0.3           0.725     57.32320533           1e+50
                   -0.5            -0.3           0.775     57.32338409           1e+50
                   -0.5            -0.2           0.025           1e+50           1e+50
                   -0.5            -0.2           0.075           1e+50           1e+50
                   -0.5            -0.2           0.125           1e+50           1e+50
                   -0.5            -0.2           0.175           1e+50           1e+50
                   -0.5            -0.2           0.225           1e+50           1e+50
                   -0.5            -0.2           0.275           1e+50           1e+50
                   -0.5            -0.2           0.325           1e+50           1e+50
                   -0.5            -0.2           0.375           1e+50           1e+50
                   -0.5            -0.2           0.425           1e+50           1e+50
                   -0.5            -0.2           0.475     59.07567055           1e+50
                   -0.5            -0.2           0.525     59.07568696           1e+50
                   -0.5            -0.2           0.575     59.07569408           1e+50
                   -0.5            -0.2           0.625     59.07569629           1e+50
                   -0.5            -0.2           0.675     59.07569507           1e+50
                   -0.5            -0.2           0.725     59.07569098           1e+50
                   -0.5            -0.2           0.775     59.07568404           1e+50
                   -0.5            -0.1           0.025           1e+50           1e+50
                   -0.5            -0.1           0.075           1e+50           1e+50
                   -0.5            -0.1           0.125           1e+50           1e+50
                   -0.5            -0.1           0.175           1e+50           1e+50
                   -0.5            -0.1           0.225           1e+50           1e+50
                   -0.5            -0.1           0.275           1e+50           1e+50
                   -0.5            -0.1           0.325           1e+50           1e+50
                   -0.5            -0.1           0.375           1e+50           1e+50
                   -0.5            -0.1           0.425           1e+50           1e+50
                   -0.5            -0.1           0.475           1e+50           1e+50
                   -0.5            -0.1           0.525     59.74834491           1e+50
                   -0.5            -0.1           0.575     59.74920861           1e+50
                   -0.5            -0.1           0.625     59.74944905           1e+50
                   -0.5            -0.1           0.675     59.74949933           1e+50
                   -0.5            -0.1           0.725     59.74941857           1e+50
                   -0.5            -0.1           0.775     59.74920861           1e+50
                   -0.5               0           0.025           1e+50           1e+50
                   -0.5               0           0.075           1e+50           1e+50
                   -0.5               0           0.125           1e+50           1e+50
                   -0.5               0           0.175           1e+50           1e+50
                   -0.5               0           0.225           1e+50           1e+50
                   -0.5               0           0.275           1e+50           1e+50
                   -0.5               0           0.325           1e+50           1e+50
                   -0.5               0           0.375           1e+50           1e+50
                   -0.5               0           0.425           1e+50           1e+50
                   -0.5               0           0.475           1e+50           1e+50
                   -0.5               0           0.525           1e+50           1e+50
                   -0.5               0           0.575           1e+50           1e+50
                   -0.5               0           0.625           1e+50           1e+50
                   -0.5               0           0.675           1e+50           1e+50
                   -0.5               0           0.725           1e+50           1e+50
                   -0.5               0           0.775           1e+50           1e+50
                   -0.4              -4           0.025     25.01585799           1e+50
                   -0.4              -4           0.075     25.01582548           1e+50
                   -0.4              -4           0.125     25.01583304           1e+50
                   -0.4              -4           0.175     25.01584815           1e+50
                   -0.4              -4           0.225      25.0158693           1e+50
                   -0.4              -4           0.275      25.0158964           1e+50
                   -0.4              -4           0.325     25.01592966           1e+50
                   -0.4              -4           0.375     25.01596941           1e+50
                   -0.4              -4           0.425     25.01601614           1e+50
                   -0.4              -4           0.475     25.01607047           1e+50
                   -0.4              -4           0.525     25.01613319           1e+50
                   -0.4              -4           0.575     25.01620535           1e+50
                   -0.4              -4           0.625     25.01628834           1e+50
                   -0.4              -4           0.675     25.01638402           1e+50
                   -0.4              -4           0.725     25.01649505           1e+50
                   -0.4              -4           0.775     25.01662533           1e+50
                   -0.4            -3.9           0.025     25.01954794           1e+50
                   -0.4            -3.9           0.075     25.01949866           1e+50
                   -0.4            -3.9           0.125     25.01950654           1e+50
                   -0.4            -3.9           0.175     25.01952383           1e+50
                   -0.4            -3.9           0.225     25.01954828           1e+50
                   -0.4            -3.9           0.275     25.01957966           1e+50
                   -0.4            -3.9           0.325     25.01961819           1e+50
                   -0.4            -3.9           0.375     25.01966423           1e+50
                   -0.4            -3.9           0.425     25.01971833           1e+50
                   -0.4            -3.9           0.475     25.01978117           1e+50
                   -0.4            -3.9           0.525     25.01985366           1e+50
                   -0.4            -3.9           0.575     25.01993699           1e+50
                   -0.4            -3.9           0.625     25.02003269           1e+50
                   -0.4            -3.9           0.675     25.02014291           1e+50
                   -0.4            -3.9           0.725     25.02027061           1e+50
                   -0.4            -3.9           0.775     25.02042021           1e+50
                   -0.4            -3.8           0.025     25.02427671           1e+50
                   -0.4            -3.8           0.075     25.02420269           1e+50
                   -0.4            -3.8           0.125     25.02421049           1e+50
                   -0.4            -3.8           0.175     25.02423016           1e+50
                   -0.4            -3.8           0.225     25.02425831           1e+50
                   -0.4            -3.8           0.275     25.02429455           1e+50
                   -0.4            -3.8           0.325     25.02433907           1e+50
                   -0.4            -3.8           0.375     25.02439228           1e+50
                   -0.4            -3.8           0.425     25.02445476           1e+50
                   -0.4            -3.8           0.475     25.02452731           1e+50
                   -0.4            -3.8           0.525     25.02461094           1e+50
                   -0.4            -3.8           0.575     25.02470698           1e+50
                   -0.4            -3.8           0.625     25.02481719           1e+50
                   -0.4            -3.8           0.675     25.02494397           1e+50
                   -0.4            -3.8           0.725     25.02509068           1e+50
                   -0.4            -3.8           0.775     25.02526232           1e+50
                   -0.4            -3.7           0.025     25.03034163           1e+50
                   -0.4            -3.7           0.075     25.03023114           1e+50
                   -0.4            -3.7           0.125     25.03023824           1e+50
                   -0.4            -3.7           0.175     25.03026045           1e+50
                   -0.4            -3.7           0.225     25.03029277           1e+50
                   -0.4            -3.7           0.275     25.03033454           1e+50
                   -0.4            -3.7           0.325     25.03038589           1e+50
                   -0.4            -3.7           0.375     25.03044727           1e+50
                   -0.4            -3.7           0.425     25.03051935           1e+50
                   -0.4            -3.7           0.475     25.03060299           1e+50
                   -0.4            -3.7           0.525     25.03069936           1e+50
                   -0.4            -3.7           0.575     25.03080995           1e+50
                   -0.4            -3.7           0.625     25.03093676           1e+50
                   -0.4            -3.7           0.675     25.03108248           1e+50
                   -0.4            -3.7           0.725     25.03125095           1e+50
                   -0.4            -3.7           0.775      25.0314478           1e+50
                   -0.4            -3.6           0.025     25.03813097           1e+50
                   -0.4            -3.6           0.075     25.03796667           1e+50
                   -0.4            -3.6           0.125      25.0379721           1e+50
                   -0.4            -3.6           0.175     25.03799699           1e+50
                   -0.4            -3.6           0.225     25.03803399           1e+50
                   -0.4            -3.6           0.275     25.03808205           1e+50
                   -0.4            -3.6           0.325     25.03814123           1e+50
                   -0.4            -3.6           0.375     25.03821199           1e+50
                   -0.4            -3.6           0.425     25.03829508           1e+50
                   -0.4            -3.6           0.475     25.03839147           1e+50
                   -0.4            -3.6           0.525     25.03850246           1e+50
                   -0.4            -3.6           0.575     25.03862977           1e+50
                   -0.4            -3.6           0.625     25.03877564           1e+50
                   -0.4            -3.6           0.675     25.03894315           1e+50
                   -0.4            -3.6           0.725     25.03913661           1e+50
                   -0.4            -3.6           0.775     25.03936245           1e+50
                   -0.4            -3.5           0.025     25.04815523           1e+50
                   -0.4            -3.5           0.075      25.0479113           1e+50
                   -0.4            -3.5           0.125      25.0479135           1e+50
                   -0.4            -3.5           0.175     25.04794114           1e+50
                   -0.4            -3.5           0.225     25.04798341           1e+50
                   -0.4            -3.5           0.275     25.04803867           1e+50
                   -0.4            -3.5           0.325     25.04810685           1e+50
                   -0.4            -3.5           0.375     25.04818825           1e+50
                   -0.4            -3.5           0.425     25.04828403           1e+50
                   -0.4            -3.5           0.475     25.04839513           1e+50
                   -0.4            -3.5           0.525     25.04852302           1e+50
                   -0.4            -3.5           0.575     25.04866963           1e+50
                   -0.4            -3.5           0.625     25.04883752           1e+50
                   -0.4            -3.5           0.675     25.04903018           1e+50
                   -0.4            -3.5           0.725     25.04925253           1e+50
                   -0.4            -3.5           0.775     25.04951186           1e+50
                   -0.4            -3.4           0.025     25.06108982           1e+50
                   -0.4            -3.4           0.075     25.06072741           1e+50
                   -0.4            -3.4           0.125     25.06072404           1e+50
                   -0.4            -3.4           0.175     25.06075436           1e+50
                   -0.4            -3.4           0.225     25.06080256           1e+50
                   -0.4            -3.4           0.275     25.06086607           1e+50
                   -0.4            -3.4           0.325     25.06094469           1e+50
                   -0.4            -3.4           0.375     25.06103878           1e+50
                   -0.4            -3.4           0.425     25.06114928           1e+50
                   -0.4            -3.4           0.475     25.06127745           1e+50
                   -0.4            -3.4           0.525     25.06142495           1e+50
                   -0.4            -3.4           0.575     25.06159397           1e+50
                   -0.4            -3.4           0.625     25.06178744           1e+50
                   -0.4            -3.4           0.675     25.06200933           1e+50
                   -0.4            -3.4           0.725     25.06226524           1e+50
                   -0.4            -3.4           0.775     25.06256348           1e+50
                   -0.4            -3.3           0.025     25.07783706           1e+50
                   -0.4            -3.3           0.075     25.07729736           1e+50
                   -0.4            -3.3           0.125      25.0772848           1e+50
                   -0.4            -3.3           0.175     25.07731754           1e+50
                   -0.4            -3.3           0.225     25.07737235           1e+50
                   -0.4            -3.3           0.275     25.07744537           1e+50
                   -0.4            -3.3           0.325     25.07753599           1e+50
                   -0.4            -3.3           0.375     25.07764466           1e+50
                   -0.4            -3.3           0.425     25.07777233           1e+50
                   -0.4            -3.3           0.475     25.07792043           1e+50
                   -0.4            -3.3           0.525     25.07809083           1e+50
                   -0.4            -3.3           0.575     25.07828605           1e+50
                   -0.4            -3.3           0.625     25.07850942           1e+50
                   -0.4            -3.3           0.675     25.07876547           1e+50
                   -0.4            -3.3           0.725     25.07906062           1e+50
                   -0.4            -3.3           0.775     25.07940435           1e+50
                   -0.4            -3.2           0.025     25.09961092           1e+50
                   -0.4            -3.2           0.075     25.09880307           1e+50
                   -0.4            -3.2           0.125      25.0987758           1e+50
                   -0.4            -3.2           0.175     25.09881032           1e+50
                   -0.4            -3.2           0.225     25.09887249           1e+50
                   -0.4            -3.2           0.275     25.09895647           1e+50
                   -0.4            -3.2           0.325     25.09906116           1e+50
                   -0.4            -3.2           0.375     25.09918689           1e+50
                   -0.4            -3.2           0.425     25.09933472           1e+50
                   -0.4            -3.2           0.475     25.09950623           1e+50
                   -0.4            -3.2           0.525     25.09970357           1e+50
                   -0.4            -3.2           0.575     25.09992959           1e+50
                   -0.4            -3.2           0.625     25.10018812           1e+50
                   -0.4            -3.2           0.675     25.10048437           1e+50
                   -0.4            -3.2           0.725     25.10082568           1e+50
                   -0.4            -3.2           0.775     25.10122296           1e+50
                   -0.4            -3.1           0.025     25.12788496           1e+50
                   -0.4            -3.1           0.075     25.12667055           1e+50
                   -0.4            -3.1           0.125      25.1266203           1e+50
                   -0.4            -3.1           0.175     25.12665527           1e+50
                   -0.4            -3.1           0.225     25.12672529           1e+50
                   -0.4            -3.1           0.275     25.12682161           1e+50
                   -0.4            -3.1           0.325     25.12694237           1e+50
                   -0.4            -3.1           0.375     25.12708772           1e+50
                   -0.4            -3.1           0.425     25.12725878           1e+50
                   -0.4            -3.1           0.475     25.12745729           1e+50
                   -0.4            -3.1           0.525     25.12768572           1e+50
                   -0.4            -3.1           0.575     25.12794731           1e+50
                   -0.4            -3.1           0.625     25.12824646           1e+50
                   -0.4            -3.1           0.675     25.12858914           1e+50
                   -0.4            -3.1           0.725     25.12898378           1e+50
                   -0.4            -3.1           0.775      25.1294429           1e+50
                   -0.4              -3           0.025     25.16374705           1e+50
                   -0.4              -3           0.075     25.16193321           1e+50
                   -0.4              -3           0.125     25.16184879           1e+50
                   -0.4              -3           0.175     25.16188147           1e+50
                   -0.4              -3           0.225     25.16195853           1e+50
                   -0.4              -3           0.275     25.16206714           1e+50
                   -0.4              -3           0.325      25.1622043           1e+50
                   -0.4              -3           0.375     25.16236988           1e+50
                   -0.4              -3           0.425     25.16256497           1e+50
                   -0.4              -3           0.475      25.1627915           1e+50
                   -0.4              -3           0.525      25.1630522           1e+50
                   -0.4              -3           0.575     25.16335076           1e+50
                   -0.4              -3           0.625      25.1636921           1e+50
                   -0.4              -3           0.675     25.16408301           1e+50
                   -0.4              -3           0.725     25.16453305           1e+50
                   -0.4              -3           0.775      25.1650564           1e+50
                   -0.4            -2.9           0.025     25.21217125           1e+50
                   -0.4            -2.9           0.075      25.2093673           1e+50
                   -0.4            -2.9           0.125     25.20922862           1e+50
                   -0.4            -2.9           0.175     25.20925604           1e+50
                   -0.4            -2.9           0.225      25.2093417           1e+50
                   -0.4            -2.9           0.275     25.20946638           1e+50
                   -0.4            -2.9           0.325     25.20962538           1e+50
                   -0.4            -2.9           0.375     25.20981802           1e+50
                   -0.4            -2.9           0.425     25.21004537           1e+50
                   -0.4            -2.9           0.475     25.21030955           1e+50
                   -0.4            -2.9           0.525     25.21061368           1e+50
                   -0.4            -2.9           0.575     25.21096198           1e+50
                   -0.4            -2.9           0.625     25.21136018           1e+50
                   -0.4            -2.9           0.675     25.21181612           1e+50
                   -0.4            -2.9           0.725     25.21234077           1e+50
                   -0.4            -2.9           0.775     25.21295079           1e+50
                   -0.4            -2.8           0.025     25.27651363           1e+50
                   -0.4            -2.8           0.075     25.27206675           1e+50
                   -0.4            -2.8           0.125     25.27184441           1e+50
                   -0.4            -2.8           0.175     25.27186061           1e+50
                   -0.4            -2.8           0.225     25.27195457           1e+50
                   -0.4            -2.8           0.275     25.27209752           1e+50
                   -0.4            -2.8           0.325     25.27228209           1e+50
                   -0.4            -2.8           0.375     25.27250681           1e+50
                   -0.4            -2.8           0.425     25.27277258           1e+50
                   -0.4            -2.8           0.475     25.27308172           1e+50
                   -0.4            -2.8           0.525     25.27343777           1e+50
                   -0.4            -2.8           0.575     25.27384561           1e+50
                   -0.4            -2.8           0.625     25.27431188           1e+50
                   -0.4            -2.8           0.675     25.27484569           1e+50
                   -0.4            -2.8           0.725     25.27545994           1e+50
                   -0.4            -2.8           0.775      25.2761738           1e+50
                   -0.4            -2.7           0.025      25.3629022           1e+50
                   -0.4            -2.7           0.075     25.35549795           1e+50
                   -0.4            -2.7           0.125     25.35514709           1e+50
                   -0.4            -2.7           0.175     25.35514238           1e+50
                   -0.4            -2.7           0.225     25.35524318           1e+50
                   -0.4            -2.7           0.275     25.35540638           1e+50
                   -0.4            -2.7           0.325     25.35562056           1e+50
                   -0.4            -2.7           0.375     25.35588297           1e+50
                   -0.4            -2.7           0.425     25.35619416           1e+50
                   -0.4            -2.7           0.475     25.35655664           1e+50
                   -0.4            -2.7           0.525     25.35697439           1e+50
                   -0.4            -2.7           0.575     25.35745306           1e+50
                   -0.4            -2.7           0.625     25.35800035           1e+50
                   -0.4            -2.7           0.675     25.35862689           1e+50
                   -0.4            -2.7           0.725     25.35934774           1e+50
                   -0.4            -2.7           0.775     25.36018531           1e+50
                   -0.4            -2.6           0.025           1e+50           1e+50
                   -0.4            -2.6           0.075     25.46699594           1e+50
                   -0.4            -2.6           0.125      25.4664465           1e+50
                   -0.4            -2.6           0.175     25.46640539           1e+50
                   -0.4            -2.6           0.225        25.46651           1e+50
                   -0.4            -2.6           0.275     25.46669545           1e+50
                   -0.4            -2.6           0.325      25.4669442           1e+50
                   -0.4            -2.6           0.375     25.46725139           1e+50
                   -0.4            -2.6           0.425     25.46761703           1e+50
                   -0.4            -2.6           0.475     25.46804365           1e+50
                   -0.4            -2.6           0.525     25.46853578           1e+50
                   -0.4            -2.6           0.575     25.46909992           1e+50
                   -0.4            -2.6           0.625     25.46974506           1e+50
                   -0.4            -2.6           0.675     25.47048362           1e+50
                   -0.4            -2.6           0.725     25.47133329           1e+50
                   -0.4            -2.6           0.775     25.47232058           1e+50
                   -0.4            -2.5           0.025           1e+50           1e+50
                   -0.4            -2.5           0.075     25.61649894           1e+50
                   -0.4            -2.5           0.125     25.61564484           1e+50
                   -0.4            -2.5           0.175     25.61554302           1e+50
                   -0.4            -2.5           0.225     25.61564504           1e+50
                   -0.4            -2.5           0.275     25.61585327           1e+50
                   -0.4            -2.5           0.325     25.61614086           1e+50
                   -0.4            -2.5           0.375     25.61649977           1e+50
                   -0.4            -2.5           0.425     25.61692894           1e+50
                   -0.4            -2.5           0.475     25.61743112           1e+50
                   -0.4            -2.5           0.525     25.61801054           1e+50
                   -0.4            -2.5           0.575     25.61867545           1e+50
                   -0.4            -2.5           0.625     25.61943606           1e+50
                   -0.4            -2.5           0.675     25.62030692           1e+50
                   -0.4            -2.5           0.725     25.62130875           1e+50
                   -0.4            -2.5           0.775     25.62247252           1e+50
                   -0.4            -2.4           0.025           1e+50           1e+50
                   -0.4            -2.4           0.075     25.81693469           1e+50
                   -0.4            -2.4           0.125     25.81561155           1e+50
                   -0.4            -2.4           0.175     25.81541113           1e+50
                   -0.4            -2.4           0.225     25.81549951           1e+50
                   -0.4            -2.4           0.275     25.81572949           1e+50
                   -0.4            -2.4           0.325      25.8160602           1e+50
                   -0.4            -2.4           0.375     25.81647864           1e+50
                   -0.4            -2.4           0.425     25.81698202           1e+50
                   -0.4            -2.4           0.475     25.81757245           1e+50
                   -0.4            -2.4           0.525     25.81825541           1e+50
                   -0.4            -2.4           0.575     25.81903946           1e+50
                   -0.4            -2.4           0.625     25.81993675           1e+50
                   -0.4            -2.4           0.675      25.8209643           1e+50
                   -0.4            -2.4           0.725     25.82214645           1e+50
                   -0.4            -2.4           0.775     25.82351952           1e+50
                   -0.4            -2.3           0.025           1e+50           1e+50
                   -0.4            -2.3           0.075     26.08651876           1e+50
                   -0.4            -2.3           0.125     26.08447911           1e+50
                   -0.4            -2.3           0.175     26.08412286           1e+50
                   -0.4            -2.3           0.225     26.08417884           1e+50
                   -0.4            -2.3           0.275     26.08442565           1e+50
                   -0.4            -2.3           0.325     26.08480138           1e+50
                   -0.4            -2.3           0.375     26.08528558           1e+50
                   -0.4            -2.3           0.425      26.0858726           1e+50
                   -0.4            -2.3           0.475     26.08656379           1e+50
                   -0.4            -2.3           0.525     26.08736491           1e+50
                   -0.4            -2.3           0.575     26.08828565           1e+50
                   -0.4            -2.3           0.625     26.08934002           1e+50
                   -0.4            -2.3           0.675     26.09054784           1e+50
                   -0.4            -2.3           0.725     26.09193756           1e+50
                   -0.4            -2.3           0.775     26.09355173           1e+50
                   -0.4            -2.2           0.025           1e+50           1e+50
                   -0.4            -2.2           0.075     26.44729471           1e+50
                   -0.4            -2.2           0.125     26.44416977           1e+50
                   -0.4            -2.2           0.175     26.44357377           1e+50
                   -0.4            -2.2           0.225      26.4435678           1e+50
                   -0.4            -2.2           0.275     26.44382065           1e+50
                   -0.4            -2.2           0.325     26.44423941           1e+50
                   -0.4            -2.2           0.375     26.44479252           1e+50
                   -0.4            -2.2           0.425     26.44546996           1e+50
                   -0.4            -2.2           0.475     26.44627156           1e+50
                   -0.4            -2.2           0.525     26.44720311           1e+50
                   -0.4            -2.2           0.575     26.44827531           1e+50
                   -0.4            -2.2           0.625     26.44950416           1e+50
                   -0.4            -2.2           0.675     26.45091252           1e+50
                   -0.4            -2.2           0.725     26.45253335           1e+50
                   -0.4            -2.2           0.775     26.45441611           1e+50
                   -0.4            -2.1           0.025           1e+50           1e+50
                   -0.4            -2.1           0.075     26.92604717           1e+50
                   -0.4            -2.1           0.125     26.92129486           1e+50
                   -0.4            -2.1           0.175     26.92034073           1e+50
                   -0.4            -2.1           0.225     26.92022903           1e+50
                   -0.4            -2.1           0.275     26.92046875           1e+50
                   -0.4            -2.1           0.325     26.92092234           1e+50
                   -0.4            -2.1           0.375     26.92154208           1e+50
                   -0.4            -2.1           0.425     26.92231139           1e+50
                   -0.4            -2.1           0.475     26.92322758           1e+50
                   -0.4            -2.1           0.525     26.92429593           1e+50
                   -0.4            -2.1           0.575     26.92552795           1e+50
                   -0.4            -2.1           0.625     26.92694153           1e+50
                   -0.4            -2.1           0.675     26.92856264           1e+50
                   -0.4            -2.1           0.725     26.93042901           1e+50
                   -0.4            -2.1           0.775     26.93259737           1e+50
                   -0.4              -2           0.025           1e+50           1e+50
                   -0.4              -2           0.075     27.55344855           1e+50
                   -0.4              -2           0.125     27.54628872           1e+50
                   -0.4              -2           0.175     27.54481922           1e+50
                   -0.4              -2           0.225     27.54454143           1e+50
                   -0.4              -2           0.275     27.54473795           1e+50
                   -0.4              -2           0.325     27.54520884           1e+50
                   -0.4              -2           0.375     27.54588375           1e+50
                   -0.4              -2           0.425     27.54673675           1e+50
                   -0.4              -2           0.475     27.54776117           1e+50
                   -0.4              -2           0.525     27.54896101           1e+50
                   -0.4              -2           0.575     27.55034811           1e+50
                   -0.4              -2           0.625     27.55194195           1e+50
                   -0.4              -2           0.675      27.5537714           1e+50
                   -0.4              -2           0.725     27.55587873           1e+50
                   -0.4              -2           0.775     27.55832776           1e+50
                   -0.4            -1.9           0.025           1e+50           1e+50
                   -0.4            -1.9           0.075     28.35999563           1e+50
                   -0.4            -1.9           0.125      28.3493031           1e+50
                   -0.4            -1.9           0.175     28.34712503           1e+50
                   -0.4            -1.9           0.225     28.34660542           1e+50
                   -0.4            -1.9           0.275     28.34671709           1e+50
                   -0.4            -1.9           0.325     28.34717651           1e+50
                   -0.4            -1.9           0.375     28.34788314           1e+50
                   -0.4            -1.9           0.425     28.34879827           1e+50
                   -0.4            -1.9           0.475     28.34990955           1e+50
                   -0.4            -1.9           0.525     28.35121863           1e+50
                   -0.4            -1.9           0.575     28.35273691           1e+50
                   -0.4            -1.9           0.625     28.35448483           1e+50
                   -0.4            -1.9           0.675     28.35649348           1e+50
                   -0.4            -1.9           0.725     28.35880889           1e+50
                   -0.4            -1.9           0.775     28.36150099           1e+50
                   -0.4            -1.8           0.025           1e+50           1e+50
                   -0.4            -1.8           0.075     29.37138528           1e+50
                   -0.4            -1.8           0.125     29.35543664           1e+50
                   -0.4            -1.8           0.175     29.35234111           1e+50
                   -0.4            -1.8           0.225     29.35149729           1e+50
                   -0.4            -1.8           0.275     29.35147383           1e+50
                   -0.4            -1.8           0.325     29.35188172           1e+50
                   -0.4            -1.8           0.375     29.35258257           1e+50
                   -0.4            -1.8           0.425     29.35352156           1e+50
                   -0.4            -1.8           0.475     29.35467874           1e+50
                   -0.4            -1.8           0.525     29.35605217           1e+50
                   -0.4            -1.8           0.575     29.35765182           1e+50
                   -0.4            -1.8           0.625     29.35949801           1e+50
                   -0.4            -1.8           0.675     29.36162287           1e+50
                   -0.4            -1.8           0.725     29.36407465           1e+50
                   -0.4            -1.8           0.775     29.36692714           1e+50
                   -0.4            -1.7           0.025           1e+50           1e+50
                   -0.4            -1.7           0.075     30.60166527           1e+50
                   -0.4            -1.7           0.125     30.57690852           1e+50
                   -0.4            -1.7           0.175     30.57270711           1e+50
                   -0.4            -1.7           0.225     30.57146759           1e+50
                   -0.4            -1.7           0.275     30.57125924           1e+50
                   -0.4            -1.7           0.325     30.57156956           1e+50
                   -0.4            -1.7           0.375     30.57221654           1e+50
                   -0.4            -1.7           0.425     30.57312666           1e+50
                   -0.4            -1.7           0.475     30.57427089           1e+50
                   -0.4            -1.7           0.525     30.57564249           1e+50
                   -0.4            -1.7           0.575     30.57724879           1e+50
                   -0.4            -1.7           0.625     30.57910873           1e+50
                   -0.4            -1.7           0.675     30.58125373           1e+50
                   -0.4            -1.7           0.725     30.58373202           1e+50
                   -0.4            -1.7           0.775     30.58661792           1e+50
                   -0.4            -1.6           0.025           1e+50           1e+50
                   -0.4            -1.6           0.075           1e+50           1e+50
                   -0.4            -1.6           0.125     32.00407107           1e+50
                   -0.4            -1.6           0.175     31.99868809           1e+50
                   -0.4            -1.6           0.225      31.9970311           1e+50
                   -0.4            -1.6           0.275     31.99660674           1e+50
                   -0.4            -1.6           0.325     31.99677633           1e+50
                   -0.4            -1.6           0.375     31.99731475           1e+50
                   -0.4            -1.6           0.425     31.99812994           1e+50
                   -0.4            -1.6           0.475     31.99918353           1e+50
                   -0.4            -1.6           0.525     32.00046334           1e+50
                   -0.4            -1.6           0.575     32.00197305           1e+50
                   -0.4            -1.6           0.625     32.00372862           1e+50
                   -0.4            -1.6           0.675     32.00575874           1e+50
                   -0.4            -1.6           0.725     32.00810848           1e+50
                   -0.4            -1.6           0.775     32.01084811           1e+50
