# GLoBES neutrino oscillation simulation
# --------------------------------------
#
# Run started on Tue Nov 16 10:52:10 2021
#
# Command line:   ./nu-tmp-gFe14 -f 4 -a PARAM_SCAN --no-ih --bf-spectrum -p DM41,-2.,2.,20,LOGSCALE -p s22thmue,-4.,0.,20,LOGSCALE -p Um4,0.025,0.775,15 -e MUBOONE 
#
# Computing slice 1 of 1 in parallel environment.
# Using SNU probability engine.
# Using 4 flavor model
# Simulating the following experiments:
#   MUBOONE
# Including the following AEDL files:
#
# AEDL variables:
#
# External analysis routines included:
#   microBooNE
#
# True oscillation parameters (only nonzero params shown):
#   TH12 = 0.58678
#   TH13 = 0.149051
#   TH23 = 0.823795
#   DELTA_0 = 4.71239
#   DM21 = 7.4e-05
#   DM31 = 0.002494
# External priors:
#
# Miscellaneous options:
#   Constraint \eps^s = \eps^{d\dag}: NO
#   New reactor fluxes (1101.2663):   YES
#
# Parameter scan:
#         DM41,         -2,          2,    20  0x1
#     s22thmue,         -4,          0,    20  0x1
#          Um4,      0.025,      0.775,    15  0x0
# Marginalizing over:
#   
# Prescan for degeneracy finding:
# Degfinder flags: 0x2
#
# Initializing microBooNE code ...
# Flags in MicroBooNE code: OSC_NO_NUBAR OSC_NO_NUMU MUBOONE_SENSITIVITY 
# General parameter scan
#
#                  DM41        s22thmue             Um4       chi2_NH          chi2_IH
                      0              -3           0.125     0.265101716           1e+50
                      0              -3           0.175    0.2651665861           1e+50
                      0              -3           0.225    0.2653195138           1e+50
                      0              -3           0.275    0.2655349708           1e+50
                      0              -3           0.325    0.2658070205           1e+50
                      0              -3           0.375     0.266135313           1e+50
                      0              -3           0.425    0.2665219463           1e+50
                      0              -3           0.475    0.2669706614           1e+50
                      0              -3           0.525    0.2674867662           1e+50
                      0              -3           0.575    0.2680774207           1e+50
                      0              -3           0.625    0.2687522482           1e+50
                      0              -3           0.675    0.2695244121           1e+50
                      0              -3           0.725    0.2704125142           1e+50
                      0              -3           0.775    0.2714441657           1e+50
                      0            -2.8           0.025    0.6360343297           1e+50
                      0            -2.8           0.075    0.6245707746           1e+50
                      0            -2.8           0.125    0.6239950766           1e+50
                      0            -2.8           0.175    0.6240370292           1e+50
                      0            -2.8           0.225     0.624280334           1e+50
                      0            -2.8           0.275    0.6246504221           1e+50
                      0            -2.8           0.325    0.6251281171           1e+50
                      0            -2.8           0.375    0.6257094835           1e+50
                      0            -2.8           0.425    0.6263967277           1e+50
                      0            -2.8           0.475    0.6271956882           1e+50
                      0            -2.8           0.525       0.6281153           1e+50
                      0            -2.8           0.575    0.6291679276           1e+50
                      0            -2.8           0.625    0.6303703647           1e+50
                      0            -2.8           0.675    0.6317456879           1e+50
                      0            -2.8           0.725    0.6333265813           1e+50
                      0            -2.8           0.775    0.6351616053           1e+50
                      0            -2.6           0.025           1e+50           1e+50
                      0            -2.6           0.075     1.408551272           1e+50
                      0            -2.6           0.125     1.406835882           1e+50
                      0            -2.6           0.175     1.406707498           1e+50
                      0            -2.6           0.225     1.407034221           1e+50
                      0            -2.6           0.275     1.407613302           1e+50
                      0            -2.6           0.325     1.408389777           1e+50
                      0            -2.6           0.375      1.40934832           1e+50
                      0            -2.6           0.425      1.41048863           1e+50
                      0            -2.6           0.475     1.411818379           1e+50
                      0            -2.6           0.525     1.413351252           1e+50
                      0            -2.6           0.575     1.415107056           1e+50
                      0            -2.6           0.625     1.417113163           1e+50
                      0            -2.6           0.675     1.419407473           1e+50
                      0            -2.6           0.725     1.422043857           1e+50
                      0            -2.6           0.775     1.425102488           1e+50
                      0            -2.4           0.025           1e+50           1e+50
                      0            -2.4           0.075     2.997174236           1e+50
                      0            -2.4           0.125     2.992653372           1e+50
                      0            -2.4           0.175     2.991967999           1e+50
                      0            -2.4           0.225     2.992270235           1e+50
                      0            -2.4           0.275     2.993056548           1e+50
                      0            -2.4           0.325     2.994186976           1e+50
                      0            -2.4           0.375     2.995616744           1e+50
                      0            -2.4           0.425     2.997335812           1e+50
                      0            -2.4           0.475     2.999350969           1e+50
                      0            -2.4           0.525     3.001680312           1e+50
                      0            -2.4           0.575     3.004352276           1e+50
                      0            -2.4           0.625     3.007407343           1e+50
                      0            -2.4           0.675      3.01090227           1e+50
                      0            -2.4           0.725     3.014918214           1e+50
                      0            -2.4           0.775     3.019576257           1e+50
                      0            -2.2           0.025           1e+50           1e+50
                      0            -2.2           0.075     5.911994451           1e+50
                      0            -2.2           0.125     5.901507052           1e+50
                      0            -2.2           0.175     5.899503942           1e+50
                      0            -2.2           0.225     5.899483881           1e+50
                      0            -2.2           0.275     5.900333789           1e+50
                      0            -2.2           0.325     5.901741067           1e+50
                      0            -2.2           0.375     5.903599095           1e+50
                      0            -2.2           0.425     5.905873669           1e+50
                      0            -2.2           0.475     5.908563565           1e+50
                      0            -2.2           0.525     5.911687414           1e+50
                      0            -2.2           0.575     5.915280106           1e+50
                      0            -2.2           0.625     5.919393972           1e+50
                      0            -2.2           0.675     5.924103933           1e+50
                      0            -2.2           0.725     5.929518119           1e+50
                      0            -2.2           0.775     5.935798705           1e+50
                      0              -2           0.025           1e+50           1e+50
                      0              -2           0.075     10.62445765           1e+50
                      0              -2           0.125     10.60315578           1e+50
                      0              -2           0.175      10.5987733           1e+50
                      0              -2           0.225     10.59794445           1e+50
                      0              -2           0.275     10.59853083           1e+50
                      0              -2           0.325     10.59993561           1e+50
                      0              -2           0.375     10.60194841           1e+50
                      0              -2           0.425     10.60449124           1e+50
                      0              -2           0.475     10.60754349           1e+50
                      0              -2           0.525     10.61111621           1e+50
                      0              -2           0.575     10.61524357           1e+50
                      0              -2           0.625     10.61998222           1e+50
                      0              -2           0.675     10.62541623           1e+50
                      0              -2           0.725     10.63166885           1e+50
                      0              -2           0.775     10.63892632           1e+50
                      0            -1.8           0.025           1e+50           1e+50
                      0            -1.8           0.075     17.20068548           1e+50
                      0            -1.8           0.125     17.16123578           1e+50
                      0            -1.8           0.175      17.1535502           1e+50
                      0            -1.8           0.225     17.15145353           1e+50
                      0            -1.8           0.275     17.15139523           1e+50
                      0            -1.8           0.325     17.15240883           1e+50
                      0            -1.8           0.375     17.15415004           1e+50
                      0            -1.8           0.425     17.15648212           1e+50
                      0            -1.8           0.475     17.15935492           1e+50
                      0            -1.8           0.525     17.16276289           1e+50
                      0            -1.8           0.575     17.16672985           1e+50
                      0            -1.8           0.625     17.17130513           1e+50
                      0            -1.8           0.675     17.17656691           1e+50
                      0            -1.8           0.725      17.1826328           1e+50
                      0            -1.8           0.775     17.18968277           1e+50
                      0            -1.6           0.025           1e+50           1e+50
                      0            -1.6           0.075           1e+50           1e+50
                      0            -1.6           0.125     25.03157081           1e+50
                      0            -1.6           0.175     25.02011087           1e+50
                      0            -1.6           0.225      25.0165793           1e+50
                      0            -1.6           0.275     25.01567455           1e+50
                      0            -1.6           0.325     25.01603613           1e+50
                      0            -1.6           0.375     25.01718398           1e+50
                      0            -1.6           0.425     25.01892149           1e+50
                      0            -1.6           0.475     25.02116644           1e+50
                      0            -1.6           0.525     25.02389242           1e+50
                      0            -1.6           0.575     25.02710662           1e+50
                      0            -1.6           0.625     25.03084235           1e+50
                      0            -1.6           0.675     25.03515969           1e+50
                      0            -1.6           0.725     25.04015329           1e+50
                      0            -1.6           0.775     25.04597091           1e+50
                      0            -1.4           0.025           1e+50           1e+50
                      0            -1.4           0.075           1e+50           1e+50
                      0            -1.4           0.125      33.2654271           1e+50
                      0            -1.4           0.175     33.24949721           1e+50
                      0            -1.4           0.225     33.24465067           1e+50
                      0            -1.4           0.275     33.24295155           1e+50
                      0            -1.4           0.325     33.24264274           1e+50
                      0            -1.4           0.375     33.24312665           1e+50
                      0            -1.4           0.425     33.24415776           1e+50
                      0            -1.4           0.475     33.24562718           1e+50
                      0            -1.4           0.525     33.24748971           1e+50
                      0            -1.4           0.575     33.24973573           1e+50
                      0            -1.4           0.625     33.25238055           1e+50
                      0            -1.4           0.675     33.25546237           1e+50
                      0            -1.4           0.725     33.25904671           1e+50
                      0            -1.4           0.775     33.26323932           1e+50
                      0            -1.2           0.025           1e+50           1e+50
                      0            -1.2           0.075           1e+50           1e+50
                      0            -1.2           0.125           1e+50           1e+50
                      0            -1.2           0.175     40.81015344           1e+50
                      0            -1.2           0.225     40.80428678           1e+50
                      0            -1.2           0.275     40.80205316           1e+50
                      0            -1.2           0.325     40.80124738           1e+50
                      0            -1.2           0.375     40.80118826           1e+50
                      0            -1.2           0.425     40.80160336           1e+50
                      0            -1.2           0.475     40.80236982           1e+50
                      0            -1.2           0.525     40.80343103           1e+50
                      0            -1.2           0.575     40.80476525           1e+50
                      0            -1.2           0.625     40.80637294           1e+50
                      0            -1.2           0.675     40.80827265           1e+50
                      0            -1.2           0.725      40.8105026           1e+50
                      0            -1.2           0.775     40.81312841           1e+50
                      0              -1           0.025           1e+50           1e+50
                      0              -1           0.075           1e+50           1e+50
                      0              -1           0.125           1e+50           1e+50
                      0              -1           0.175     46.79478774           1e+50
                      0              -1           0.225     46.78767663           1e+50
                      0              -1           0.275     46.78527878           1e+50
                      0              -1           0.325     46.78426581           1e+50
                      0              -1           0.375     46.78389948           1e+50
                      0              -1           0.425     46.78390905           1e+50
                      0              -1           0.475     46.78417506           1e+50
                      0              -1           0.525     46.78464055           1e+50
                      0              -1           0.575     46.78527936           1e+50
                      0              -1           0.625     46.78608329           1e+50
                      0              -1           0.675      46.7870573           1e+50
                      0              -1           0.725     46.78821886           1e+50
                      0              -1           0.775     46.78960223           1e+50
                      0            -0.8           0.025           1e+50           1e+50
                      0            -0.8           0.075           1e+50           1e+50
                      0            -0.8           0.125           1e+50           1e+50
                      0            -0.8           0.175           1e+50           1e+50
                      0            -0.8           0.225     50.99957669           1e+50
                      0            -0.8           0.275     50.99682398           1e+50
                      0            -0.8           0.325     50.99574737           1e+50
                      0            -0.8           0.375     50.99526389           1e+50
                      0            -0.8           0.425     50.99508489           1e+50
                      0            -0.8           0.475     50.99509478           1e+50
                      0            -0.8           0.525     50.99523968           1e+50
                      0            -0.8           0.575     50.99549331           1e+50
                      0            -0.8           0.625     50.99584415           1e+50
                      0            -0.8           0.675      50.9962903           1e+50
                      0            -0.8           0.725     50.99683804           1e+50
                      0            -0.8           0.775     50.99750324           1e+50
                      0            -0.6           0.025           1e+50           1e+50
                      0            -0.6           0.075           1e+50           1e+50
                      0            -0.6           0.125           1e+50           1e+50
                      0            -0.6           0.175           1e+50           1e+50
                      0            -0.6           0.225           1e+50           1e+50
                      0            -0.6           0.275     53.83991885           1e+50
                      0            -0.6           0.325     53.83851962           1e+50
                      0            -0.6           0.375      53.8379684           1e+50
                      0            -0.6           0.425     53.83771113           1e+50
                      0            -0.6           0.475     53.83760952           1e+50
                      0            -0.6           0.525     53.83760751           1e+50
                      0            -0.6           0.575     53.83767858           1e+50
                      0            -0.6           0.625     53.83780999           1e+50
                      0            -0.6           0.675     53.83799684           1e+50
                      0            -0.6           0.725     53.83823999           1e+50
                      0            -0.6           0.775     53.83854637           1e+50
                      0            -0.4           0.025           1e+50           1e+50
                      0            -0.4           0.075           1e+50           1e+50
                      0            -0.4           0.125           1e+50           1e+50
                      0            -0.4           0.175           1e+50           1e+50
                      0            -0.4           0.225           1e+50           1e+50
                      0            -0.4           0.275           1e+50           1e+50
                      0            -0.4           0.325           1e+50           1e+50
                      0            -0.4           0.375     55.67346241           1e+50
                      0            -0.4           0.425     55.67312336           1e+50
                      0            -0.4           0.475      55.6729672           1e+50
                      0            -0.4           0.525     55.67290014           1e+50
                      0            -0.4           0.575      55.6728891           1e+50
                      0            -0.4           0.625     55.67291926           1e+50
                      0            -0.4           0.675     55.67298401           1e+50
                      0            -0.4           0.725     55.67308161           1e+50
                      0            -0.4           0.775     55.67321467           1e+50
                      0            -0.2           0.025           1e+50           1e+50
                      0            -0.2           0.075           1e+50           1e+50
                      0            -0.2           0.125           1e+50           1e+50
                      0            -0.2           0.175           1e+50           1e+50
                      0            -0.2           0.225           1e+50           1e+50
                      0            -0.2           0.275           1e+50           1e+50
                      0            -0.2           0.325           1e+50           1e+50
                      0            -0.2           0.375           1e+50           1e+50
                      0            -0.2           0.425           1e+50           1e+50
                      0            -0.2           0.475       56.803515           1e+50
                      0            -0.2           0.525     56.80337871           1e+50
                      0            -0.2           0.575     56.80332152           1e+50
                      0            -0.2           0.625     56.80330397           1e+50
                      0            -0.2           0.675     56.80331367           1e+50
                      0            -0.2           0.725     56.80334631           1e+50
                      0            -0.2           0.775     56.80340249           1e+50
                      0               0           0.025           1e+50           1e+50
                      0               0           0.075           1e+50           1e+50
                      0               0           0.125           1e+50           1e+50
                      0               0           0.175           1e+50           1e+50
                      0               0           0.225           1e+50           1e+50
                      0               0           0.275           1e+50           1e+50
                      0               0           0.325           1e+50           1e+50
                      0               0           0.375           1e+50           1e+50
                      0               0           0.425           1e+50           1e+50
                      0               0           0.475           1e+50           1e+50
                      0               0           0.525           1e+50           1e+50
                      0               0           0.575           1e+50           1e+50
                      0               0           0.625           1e+50           1e+50
                      0               0           0.675           1e+50           1e+50
                      0               0           0.725           1e+50           1e+50
                      0               0           0.775           1e+50           1e+50
                    0.2              -4           0.025  0.004689881984           1e+50
                    0.2              -4           0.075  0.004675915579           1e+50
                    0.2              -4           0.125  0.004679163105           1e+50
                    0.2              -4           0.175  0.004685656948           1e+50
                    0.2              -4           0.225  0.004694739149           1e+50
                    0.2              -4           0.275  0.004706362936           1e+50
                    0.2              -4           0.325  0.004720606355           1e+50
                    0.2              -4           0.375  0.004737607302           1e+50
                    0.2              -4           0.425  0.004757555063           1e+50
                    0.2              -4           0.475  0.004780696697           1e+50
                    0.2              -4           0.525  0.004807351838           1e+50
                    0.2              -4           0.575  0.004837936977           1e+50
                    0.2              -4           0.625  0.004873003942           1e+50
                    0.2              -4           0.675  0.004913302876           1e+50
                    0.2              -4           0.725  0.004959891079           1e+50
                    0.2              -4           0.775  0.005014336349           1e+50
                    0.2            -3.8           0.025   0.01214625902           1e+50
                    0.2            -3.8           0.075   0.01209799591           1e+50
                    0.2            -3.8           0.125   0.01210308787           1e+50
                    0.2            -3.8           0.175   0.01211591595           1e+50
                    0.2            -3.8           0.225   0.01213426723           1e+50
                    0.2            -3.8           0.275   0.01215787706           1e+50
                    0.2            -3.8           0.325   0.01218684784           1e+50
                    0.2            -3.8           0.375   0.01222143155           1e+50
                    0.2            -3.8           0.425   0.01226199203           1e+50
                    0.2            -3.8           0.475   0.01230901115           1e+50
                    0.2            -3.8           0.525   0.01236311552           1e+50
                    0.2            -3.8           0.575   0.01242512311           1e+50
                    0.2            -3.8           0.625   0.01249611843           1e+50
                    0.2            -3.8           0.675   0.01257757592           1e+50
                    0.2            -3.8           0.725    0.0126715736           1e+50
                    0.2            -3.8           0.775   0.01278119222           1e+50
                    0.2            -3.6           0.025   0.03101804784           1e+50
                    0.2            -3.6           0.075   0.03085725558           1e+50
                    0.2            -3.6           0.125   0.03086257252           1e+50
                    0.2            -3.6           0.175   0.03088695035           1e+50
                    0.2            -3.6           0.225   0.03092318325           1e+50
                    0.2            -3.6           0.275   0.03097021203           1e+50
                    0.2            -3.6           0.325   0.03102807468           1e+50
                    0.2            -3.6           0.375   0.03109720039           1e+50
                    0.2            -3.6           0.425   0.03117827013           1e+50
                    0.2            -3.6           0.475   0.03127220846           1e+50
                    0.2            -3.6           0.525   0.03138022801           1e+50
                    0.2            -3.6           0.575   0.03150391692           1e+50
                    0.2            -3.6           0.625   0.03164538361           1e+50
                    0.2            -3.6           0.675   0.03180749607           1e+50
                    0.2            -3.6           0.725   0.03199429702           1e+50
                    0.2            -3.6           0.775   0.03221177956           1e+50
                    0.2            -3.4           0.025   0.07797947262           1e+50
                    0.2            -3.4           0.075   0.07745818759           1e+50
                    0.2            -3.4           0.125   0.07745333364           1e+50
                    0.2            -3.4           0.175   0.07749701821           1e+50
                    0.2            -3.4           0.225   0.07756643501           1e+50
                    0.2            -3.4           0.275   0.07765787066           1e+50
                    0.2            -3.4           0.325   0.07777089868           1e+50
                    0.2            -3.4           0.375   0.07790615168           1e+50
                    0.2            -3.4           0.425    0.0780648504           1e+50
                    0.2            -3.4           0.475   0.07824872499           1e+50
                    0.2            -3.4           0.525   0.07846007738           1e+50
                    0.2            -3.4           0.575   0.07870193932           1e+50
                    0.2            -3.4           0.625   0.07897834505           1e+50
                    0.2            -3.4           0.675   0.07929478773           1e+50
                    0.2            -3.4           0.725   0.07965901359           1e+50
                    0.2            -3.4           0.775   0.08008250819           1e+50
                    0.2            -3.2           0.025    0.1923111823           1e+50
                    0.2            -3.2           0.075    0.1906590669           1e+50
                    0.2            -3.2           0.125     0.190603165           1e+50
                    0.2            -3.2           0.175    0.1906739368           1e+50
                    0.2            -3.2           0.225    0.1908013647           1e+50
                    0.2            -3.2           0.275     0.190973407           1e+50
                    0.2            -3.2           0.325    0.1911877585           1e+50
                    0.2            -3.2           0.375    0.1914450306           1e+50
                    0.2            -3.2           0.425    0.1917472543           1e+50
                    0.2            -3.2           0.475    0.1920975438           1e+50
                    0.2            -3.2           0.525    0.1925001434           1e+50
                    0.2            -3.2           0.575    0.1929606949           1e+50
                    0.2            -3.2           0.625    0.1934867352           1e+50
                    0.2            -3.2           0.675    0.1940885442           1e+50
                    0.2            -3.2           0.725    0.1947806298           1e+50
                    0.2            -3.2           0.775    0.1955845113           1e+50
                    0.2              -3           0.025    0.4624728034           1e+50
                    0.2              -3           0.075    0.4573320019           1e+50
                    0.2              -3           0.125    0.4570916282           1e+50
                    0.2              -3           0.175    0.4571846946           1e+50
                    0.2              -3           0.225    0.4574040714           1e+50
                    0.2              -3           0.275     0.457713094           1e+50
                    0.2              -3           0.325    0.4581031966           1e+50
                    0.2              -3           0.375    0.4585713583           1e+50
                    0.2              -3           0.425    0.4591254038           1e+50
                    0.2              -3           0.475    0.4597681631           1e+50
                    0.2              -3           0.525    0.4605071241           1e+50
                    0.2              -3           0.575    0.4613523932           1e+50
                    0.2              -3           0.625    0.4623175578           1e+50
                    0.2              -3           0.675    0.4634212041           1e+50
                    0.2              -3           0.725    0.4646895979           1e+50
                    0.2              -3           0.775    0.4661625996           1e+50
                    0.2            -2.8           0.025     1.075222975           1e+50
                    0.2            -2.8           0.075     1.059190261           1e+50
                    0.2            -2.8           0.125     1.058383141           1e+50
                    0.2            -2.8           0.175     1.058441964           1e+50
                    0.2            -2.8           0.225     1.058783091           1e+50
                    0.2            -2.8           0.275     1.059301915           1e+50
                    0.2            -2.8           0.325      1.05997147           1e+50
                    0.2            -2.8           0.375     1.060786161           1e+50
                    0.2            -2.8           0.425     1.061748973           1e+50
                    0.2            -2.8           0.475      1.06286796           1e+50
                    0.2            -2.8           0.525     1.064155478           1e+50
                    0.2            -2.8           0.575      1.06562864           1e+50
                    0.2            -2.8           0.625     1.067310696           1e+50
                    0.2            -2.8           0.675     1.069233603           1e+50
                    0.2            -2.8           0.725     1.071442618           1e+50
                    0.2            -2.8           0.775     1.074004984           1e+50
                    0.2            -2.6           0.025           1e+50           1e+50
                    0.2            -2.6           0.075     2.339056597           1e+50
                    0.2            -2.6           0.125      2.33671995           1e+50
                    0.2            -2.6           0.175     2.336545039           1e+50
                    0.2            -2.6           0.225      2.33699016           1e+50
                    0.2            -2.6           0.275     2.337779019           1e+50
                    0.2            -2.6           0.325     2.338836646           1e+50
                    0.2            -2.6           0.375     2.340142052           1e+50
                    0.2            -2.6           0.425     2.341694694           1e+50
                    0.2            -2.6           0.475     2.343504855           1e+50
                    0.2            -2.6           0.525     2.345590964           1e+50
                    0.2            -2.6           0.575     2.347979727           1e+50
                    0.2            -2.6           0.625     2.350708066           1e+50
                    0.2            -2.6           0.675     2.353827113           1e+50
                    0.2            -2.6           0.725      2.35740955           1e+50
                    0.2            -2.6           0.775     2.361563568           1e+50
                    0.2            -2.4           0.025           1e+50           1e+50
                    0.2            -2.4           0.075     4.848876354           1e+50
                    0.2            -2.4           0.125     4.842933013           1e+50
                    0.2            -2.4           0.175     4.842031784           1e+50
                    0.2            -2.4           0.225     4.842429216           1e+50
                    0.2            -2.4           0.275     4.843463247           1e+50
                    0.2            -2.4           0.325     4.844949514           1e+50
                    0.2            -2.4           0.375     4.846829122           1e+50
                    0.2            -2.4           0.425     4.849088709           1e+50
                    0.2            -2.4           0.475     4.851737025           1e+50
                    0.2            -2.4           0.525      4.85479761           1e+50
                    0.2            -2.4           0.575     4.858307547           1e+50
                    0.2            -2.4           0.625     4.862319653           1e+50
                    0.2            -2.4           0.675     4.866907999           1e+50
                    0.2            -2.4           0.725     4.872178488           1e+50
                    0.2            -2.4           0.775     4.878289226           1e+50
                    0.2            -2.2           0.025           1e+50           1e+50
                    0.2            -2.2           0.075     9.268758325           1e+50
                    0.2            -2.2           0.125     9.255561553           1e+50
                    0.2            -2.2           0.175     9.253040102           1e+50
                    0.2            -2.2           0.225      9.25301485           1e+50
                    0.2            -2.2           0.275      9.25408472           1e+50
                    0.2            -2.2           0.325     9.255856106           1e+50
                    0.2            -2.2           0.375     9.258194659           1e+50
                    0.2            -2.2           0.425     9.261057168           1e+50
                    0.2            -2.2           0.475       9.2644419           1e+50
                    0.2            -2.2           0.525     9.268372071           1e+50
                    0.2            -2.2           0.575     9.272876641           1e+50
                    0.2            -2.2           0.625     9.278050377           1e+50
                    0.2            -2.2           0.675     9.283972335           1e+50
                    0.2            -2.2           0.725     9.290777889           1e+50
                    0.2            -2.2           0.775     9.298670026           1e+50
                    0.2              -2           0.025           1e+50           1e+50
                    0.2              -2           0.075     16.04485736           1e+50
                    0.2              -2           0.125     16.01957692           1e+50
                    0.2              -2           0.175     16.01437338           1e+50
                    0.2              -2           0.225     16.01338914           1e+50
                    0.2              -2           0.275     16.01408546           1e+50
                    0.2              -2           0.325     16.01575353           1e+50
                    0.2              -2           0.375     16.01814344           1e+50
                    0.2              -2           0.425     16.02116241           1e+50
                    0.2              -2           0.475      16.0247858           1e+50
                    0.2              -2           0.525     16.02902652           1e+50
                    0.2              -2           0.575     16.03392487           1e+50
                    0.2              -2           0.625     16.03954775           1e+50
                    0.2              -2           0.675      16.0459945           1e+50
                    0.2              -2           0.725     16.05341077           1e+50
                    0.2              -2           0.775     16.06201671           1e+50
                    0.2            -1.8           0.025           1e+50           1e+50
                    0.2            -1.8           0.075     24.80059748           1e+50
                    0.2            -1.8           0.125     24.75792215           1e+50
                    0.2            -1.8           0.175     24.74960083           1e+50
                    0.2            -1.8           0.225     24.74733031           1e+50
                    0.2            -1.8           0.275     24.74726718           1e+50
                    0.2            -1.8           0.325     24.74836484           1e+50
                    0.2            -1.8           0.375     24.75025037           1e+50
                    0.2            -1.8           0.425     24.75277555           1e+50
                    0.2            -1.8           0.475     24.75588593           1e+50
                    0.2            -1.8           0.525     24.75957531           1e+50
                    0.2            -1.8           0.575     24.76386922           1e+50
                    0.2            -1.8           0.625     24.76882081           1e+50
                    0.2            -1.8           0.675     24.77451431           1e+50
                    0.2            -1.8           0.725     24.78107652           1e+50
                    0.2            -1.8           0.775     24.78870141           1e+50
                    0.2            -1.6           0.025           1e+50           1e+50
                    0.2            -1.6           0.075           1e+50           1e+50
                    0.2            -1.6           0.125     34.06005449           1e+50
                    0.2            -1.6           0.175     34.04938402           1e+50
                    0.2            -1.6           0.225     34.04609458           1e+50
                    0.2            -1.6           0.275     34.04525177           1e+50
                    0.2            -1.6           0.325     34.04558861           1e+50
                    0.2            -1.6           0.375     34.04665784           1e+50
                    0.2            -1.6           0.425     34.04827624           1e+50
                    0.2            -1.6           0.475      34.0503671           1e+50
                    0.2            -1.6           0.525      34.0529057           1e+50
                    0.2            -1.6           0.575     34.05589852           1e+50
                    0.2            -1.6           0.625     34.05937639           1e+50
                    0.2            -1.6           0.675     34.06339496           1e+50
                    0.2            -1.6           0.725       34.068042           1e+50
                    0.2            -1.6           0.775     34.07345449           1e+50
                    0.2            -1.4           0.025           1e+50           1e+50
                    0.2            -1.4           0.075           1e+50           1e+50
                    0.2            -1.4           0.125     42.28441073           1e+50
                    0.2            -1.4           0.175     42.27239061           1e+50
                    0.2            -1.4           0.225     42.26873088           1e+50
                    0.2            -1.4           0.275      42.2674476           1e+50
                    0.2            -1.4           0.325     42.26721435           1e+50
                    0.2            -1.4           0.375     42.26757985           1e+50
                    0.2            -1.4           0.425     42.26835861           1e+50
                    0.2            -1.4           0.475     42.26946834           1e+50
                    0.2            -1.4           0.525     42.27087488           1e+50
                    0.2            -1.4           0.575     42.27257069           1e+50
                    0.2            -1.4           0.625     42.27456725           1e+50
                    0.2            -1.4           0.675     42.27689303           1e+50
                    0.2            -1.4           0.725     42.27959799           1e+50
                    0.2            -1.4           0.775     42.28276072           1e+50
                    0.2            -1.2           0.025           1e+50           1e+50
                    0.2            -1.2           0.075           1e+50           1e+50
                    0.2            -1.2           0.125           1e+50           1e+50
                    0.2            -1.2           0.175      48.4776685           1e+50
                    0.2            -1.2           0.225     48.47424668           1e+50
                    0.2            -1.2           0.275     48.47294336           1e+50
                    0.2            -1.2           0.325      48.4724731           1e+50
                    0.2            -1.2           0.375      48.4724386           1e+50
                    0.2            -1.2           0.425     48.47268086           1e+50
                    0.2            -1.2           0.475     48.47312814           1e+50
                    0.2            -1.2           0.525     48.47374738           1e+50
                    0.2            -1.2           0.575     48.47452584           1e+50
                    0.2            -1.2           0.625     48.47546371           1e+50
                    0.2            -1.2           0.675     48.47657173           1e+50
                    0.2            -1.2           0.725     48.47787209           1e+50
                    0.2            -1.2           0.775      48.4794029           1e+50
                    0.2              -1           0.025           1e+50           1e+50
                    0.2              -1           0.075           1e+50           1e+50
                    0.2              -1           0.125           1e+50           1e+50
                    0.2              -1           0.175     52.64640578           1e+50
                    0.2              -1           0.225     52.64326687           1e+50
                    0.2              -1           0.275     52.64220734           1e+50
                    0.2              -1           0.325     52.64175958           1e+50
                    0.2              -1           0.375     52.64159762           1e+50
                    0.2              -1           0.425     52.64160186           1e+50
                    0.2              -1           0.475     52.64171946           1e+50
                    0.2              -1           0.525     52.64192524           1e+50
                    0.2              -1           0.575      52.6422076           1e+50
                    0.2              -1           0.625      52.6425629           1e+50
                    0.2              -1           0.675     52.64299326           1e+50
                    0.2              -1           0.725     52.64350643           1e+50
                    0.2              -1           0.775     52.64411736           1e+50
                    0.2            -0.8           0.025           1e+50           1e+50
                    0.2            -0.8           0.075           1e+50           1e+50
