1.000000000000000021e-02 7.079457843841380216e-01 8.577816932470197742e+01 8.572375288551363326e+01 1.877527204425606655e+01 1.878780710917825303e+01
1.000000000000000021e-02 7.943282347242813790e-01 8.577764097106609142e+01 8.573422787860701533e+01 1.877548950865866573e+01 1.878535254688770095e+01
1.000000000000000021e-02 8.912509381337458958e-01 8.577682959027957565e+01 8.575071336191112437e+01 1.877581980462984745e+01 1.878163401156676215e+01
1.000000000000000021e-02 1.000000000000000000e+00 8.577564150891048200e+01 8.577564150891048200e+01 1.877629582057495128e+01 1.877629582057495128e+01
1.059253725177288635e-02 1.000000000000000048e-04 8.577564290301063465e+01 8.577561405609112910e+01 1.877629528943634085e+01 1.877630167537592598e+01
1.059253725177288635e-02 1.122018454301963009e-04 8.577564307309752678e+01 8.577561070679296051e+01 1.877629522463526612e+01 1.877630238969847554e+01
1.059253725177288635e-02 1.258925411794167436e-04 8.577564326393208205e+01 8.577560694893558946e+01 1.877629515192678156e+01 1.877630319116272517e+01
1.059253725177288635e-02 1.412537544622754072e-04 8.577564347804639056e+01 8.577560273269790514e+01 1.877629507035000600e+01 1.877630409039572967e+01
1.059253725177288635e-02 1.584893192461114190e-04 8.577564371827826051e+01 8.577559800218764963e+01 1.877629497882298182e+01 1.877630509932199487e+01
1.059253725177288635e-02 1.778279410038922698e-04 8.577564398781318289e+01 8.577559269470006598e+01 1.877629487612974657e+01 1.877630623131907228e+01
1.059253725177288635e-02 1.995262314968878758e-04 8.577564429022416448e+01 8.577558673989651084e+01 1.877629476091090055e+01 1.877630750139356053e+01
1.059253725177288635e-02 2.238721138568339957e-04 8.577564462951747259e+01 8.577558005886722015e+01 1.877629463163848200e+01 1.877630892638175553e+01
1.059253725177288635e-02 2.511886431509579545e-04 8.577564501019175225e+01 8.577557256309461309e+01 1.877629448660150402e+01 1.877631052517034504e+01
1.059253725177288635e-02 2.818382931264455009e-04 8.577564543728965418e+01 8.577556415328739092e+01 1.877629432387428210e+01 1.877631231894753228e+01
1.059253725177288635e-02 3.162277660168379394e-04 8.577564591646962811e+01 8.577555471806668663e+01 1.877629414130103669e+01 1.877631433147903550e+01
1.059253725177288635e-02 3.548133892335753221e-04 8.577564645407811383e+01 8.577554413250598486e+01 1.877629393646862610e+01 1.877631658942998527e+01
1.059253725177288635e-02 3.981071705534973523e-04 8.577564705723483485e+01 8.577553225648136959e+01 1.877629370665711406e+01 1.877631912270648229e+01
1.059253725177288635e-02 4.466835921509630485e-04 8.577564773392379038e+01 8.577551893283825279e+01 1.877629344882555529e+01 1.877632196485233962e+01
1.059253725177288635e-02 5.011872336272725275e-04 8.577564849310223849e+01 8.577550398531987241e+01 1.877629315956536615e+01 1.877632515349646170e+01
1.059253725177288635e-02 5.623413251903490971e-04 8.577564934481313230e+01 8.577548721626563122e+01 1.877629283504178659e+01 1.877632873084043652e+01
1.059253725177288635e-02 6.309573444801929842e-04 8.577565030032089055e+01 8.577546840401745953e+01 1.877629247096469101e+01 1.877633274421950560e+01
1.059253725177288635e-02 7.079457843841380172e-04 8.577565137226045522e+01 8.577544730003110374e+01 1.877629206251728533e+01 1.877633724671131077e+01
1.059253725177288635e-02 7.943282347242813140e-04 8.577565257479477623e+01 8.577542362562846279e+01 1.877629160430479160e+01 1.877634229784949582e+01
1.059253725177288635e-02 8.912509381337459322e-04 8.577565392380761011e+01 8.577539706838143729e+01 1.877629109026804599e+01 1.877634796437976661e+01
1.059253725177288635e-02 1.000000000000000021e-03 8.577565543710656470e+01 8.577536727804496763e+01 1.877629051361866530e+01 1.877635432115342340e+01
1.059253725177288635e-02 1.122018454301963036e-03 8.577565713465507713e+01 8.577533386203577948e+01 1.877628986674978506e+01 1.877636145208756346e+01
1.059253725177288635e-02 1.258925411794167490e-03 8.577565903883225928e+01 8.577529638036054394e+01 1.877628914111985026e+01 1.877636945125619050e+01
1.059253725177288635e-02 1.412537544622753964e-03 8.577566117471853602e+01 8.577525433996103743e+01 1.877628832717239149e+01 1.877637842412075386e+01
1.059253725177288635e-02 1.584893192461114082e-03 8.577566357042313427e+01 8.577520718840295899e+01 1.877628741418769209e+01 1.877638848887399803e+01
1.059253725177288635e-02 1.778279410038922752e-03 8.577566625744178452e+01 8.577515430682854003e+01 1.877628639015076928e+01 1.877639977798501647e+01
1.059253725177288635e-02 1.995262314968878920e-03 8.577566927105836214e+01 8.577509500210977933e+01 1.877628524159953471e+01 1.877641243987944364e+01
1.059253725177288635e-02 2.238721138568339902e-03 8.577567265079797210e+01 8.577502849810697683e+01 1.877628395345725210e+01 1.877642664084150681e+01
1.059253725177288635e-02 2.511886431509579437e-03 8.577567644092006560e+01 8.577495392594040879e+01 1.877628250883672578e+01 1.877644256713973547e+01
1.059253725177288635e-02 2.818382931264454792e-03 8.577568069097893044e+01 8.577487031318828770e+01 1.877628088882002899e+01 1.877646042736337151e+01
1.059253725177288635e-02 3.162277660168379394e-03 8.577568545644132314e+01 8.577477657188411797e+01 1.877627907223614301e+01 1.877648045505695507e+01
1.059253725177288635e-02 3.548133892335753221e-03 8.577569079937241270e+01 8.577467148522903528e+01 1.877627703538705006e+01 1.877650291163448060e+01
1.059253725177288635e-02 3.981071705534973415e-03 8.577569678919725504e+01 8.577455369287731912e+01 1.877627475175586014e+01 1.877652808961240183e+01
1.059253725177288635e-02 4.466835921509630485e-03 8.577570350354324091e+01 8.577442167469538958e+01 1.877627219168039119e+01 1.877655631619008858e+01
1.059253725177288635e-02 5.011872336272724625e-03 8.577571102917116264e+01 8.577427373286224110e+01 1.877626932200479004e+01 1.877658795725129082e+01
1.059253725177288635e-02 5.623413251903490971e-03 8.577571946300443528e+01 8.577410797219997107e+01 1.877626610567033083e+01 1.877662342172030918e+01
1.059253725177288635e-02 6.309573444801930275e-03 8.577572891325729643e+01 8.577392227862061702e+01 1.877626250128440333e+01 1.877666316642752165e+01
1.059253725177288635e-02 7.079457843841380389e-03 8.577573950067352371e+01 8.577371429558759530e+01 1.877625846263833864e+01 1.877670770142543688e+01
1.059253725177288635e-02 7.943282347242813790e-03 8.577575135988180932e+01 8.577348139853015141e+01 1.877625393818459543e+01 1.877675759583080151e+01
1.059253725177288635e-02 8.912509381337458889e-03 8.577576464087046304e+01 8.577322066715035476e+01 1.877624887045050883e+01 1.877681348420451002e+01
1.059253725177288635e-02 1.000000000000000021e-02 8.577577951058538019e+01 8.577292885564040148e+01 1.877624319542722375e+01 1.877687607348341103e+01
1.059253725177288635e-02 1.122018454301963036e-02 8.577579615465060670e+01 8.577260236087624889e+01 1.877623684189056164e+01 1.877694615053016491e+01
1.059253725177288635e-02 1.258925411794167490e-02 8.577581477921272324e+01 8.577223718875026748e+01 1.877622973066250012e+01 1.877702459018905046e+01
1.059253725177288635e-02 1.412537544622754007e-02 8.577583561289178249e+01 8.577182891892380212e+01 1.877622177385636704e+01 1.877711236396238448e+01
1.059253725177288635e-02 1.584893192461114125e-02 8.577585890883112540e+01 8.577137266845898012e+01 1.877621287403392714e+01 1.877721054914092491e+01
1.059253725177288635e-02 1.778279410038922925e-02 8.577588494682065345e+01 8.577086305496574425e+01 1.877620292337633146e+01 1.877732033840699444e+01
1.059253725177288635e-02 1.995262314968878833e-02 8.577591403544890625e+01 8.577029416022928388e+01 1.877619180278258071e+01 1.877744304967354694e+01
1.059253725177288635e-02 2.238721138568339902e-02 8.577594651423773087e+01 8.576965949558508839e+01 1.877617938099938399e+01 1.877758013606854348e+01
1.059253725177288635e-02 2.511886431509579437e-02 8.577598275568423958e+01 8.576895197081729805e+01 1.877616551376660325e+01 1.877773319571661403e+01
1.059253725177288635e-02 2.818382931264454966e-02 8.577602316709818808e+01 8.576816386890369870e+01 1.877615004298582591e+01 1.877790398091972435e+01
1.059253725177288635e-02 3.162277660168379134e-02 8.577606819210448919e+01 8.576728682969620365e+01 1.877613279605854402e+01 1.877809440622993620e+01
1.059253725177288635e-02 3.548133892335753048e-02 8.577611831162127487e+01 8.576631184654050344e+01 1.877611358534095132e+01 1.877830655463506204e+01
1.059253725177288635e-02 3.981071705534973415e-02 8.577617404407132540e+01 8.576522928103045729e+01 1.877609220791257982e+01 1.877854268089306800e+01
1.059253725177288635e-02 4.466835921509629964e-02 8.577623594449102029e+01 8.576402890252676059e+01 1.877606844569878675e+01 1.877880521063879726e+01
1.059253725177288635e-02 5.011872336272724798e-02 8.577630460214176367e+01 8.576269996088660719e+01 1.877604206616718230e+01 1.877909673356932529e+01
1.059253725177288635e-02 5.623413251903491145e-02 8.577638063605127172e+01 8.576123130307887266e+01 1.877601282375569625e+01 1.877941998834938531e+01
1.059253725177288635e-02 6.309573444801930275e-02 8.577646468780692146e+01 8.575961154706949685e+01 1.877598046236685647e+01 1.877977783617201624e+01
1.059253725177288635e-02 7.079457843841380216e-02 8.577655741067940198e+01 8.575782932967317151e+01 1.877594471920407670e+01 1.878017321907417525e+01
1.059253725177288635e-02 7.943282347242813790e-02 8.577665945393165714e+01 8.575587364906566279e+01 1.877590533050537047e+01 1.878060909777433451e+01
1.059253725177288635e-02 8.912509381337459236e-02 8.577677144082585414e+01 8.575373432743208468e+01 1.877586203968927592e+01 1.878108836230269674e+01
1.059253725177288635e-02 1.000000000000000056e-01 8.577689393844971733e+01 8.575140262493815158e+01 1.877581460874286989e+01 1.878161370668610530e+01
1.059253725177288635e-02 1.122018454301963036e-01 8.577702741695175348e+01 8.574887204298852339e+01 1.877576283384648193e+01 1.878218745640785059e+01
1.059253725177288635e-02 1.258925411794167559e-01 8.577717219514998703e+01 8.574613936272159265e+01 1.877570656648839886e+01 1.878281133398340330e+01
1.059253725177288635e-02 1.412537544622753938e-01 8.577732836863498278e+01 8.574320597429198187e+01 1.877564574176848922e+01 1.878348614390063887e+01
1.059253725177288635e-02 1.584893192461114264e-01 8.577749571546684138e+01 8.574007956399833574e+01 1.877558041598755878e+01 1.878421135270420095e+01
1.059253725177288635e-02 1.778279410038922925e-01 8.577767357325687669e+01 8.573677624086037952e+01 1.877551081623053619e+01 1.878498453341862984e+01
1.059253725177288635e-02 1.995262314968878903e-01 8.577786067975951312e+01 8.573332320339490309e+01 1.877543740539163508e+01 1.878580063501475195e+01
1.059253725177288635e-02 2.238721138568340041e-01 8.577805496697530430e+01 8.572976207462038190e+01 1.877536096698906931e+01 1.878665102737693005e+01
1.059253725177288635e-02 2.511886431509579576e-01 8.577825329609991911e+01 8.572615307517543215e+01 1.877528271520877112e+01 1.878752225991475555e+01
1.059253725177288635e-02 2.818382931264454827e-01 8.577845111712545645e+01 8.572258027278965642e+01 1.877520443695896546e+01 1.878839445758336524e+01
1.059253725177288635e-02 3.162277660168379412e-01 8.577864203242697272e+01 8.571915826297605179e+01 1.877512867417238240e+01 1.878923926237280995e+01
1.059253725177288635e-02 3.548133892335753048e-01 8.577881723770865108e+01 8.571604083824732356e+01 1.877505895618856258e+01 1.879001721271781022e+01
1.059253725177288635e-02 3.981071705534973137e-01 8.577896480583906680e+01 8.571343255411807149e+01 1.877500009359246391e+01 1.879067444064239112e+01
1.059253725177288635e-02 4.466835921509630380e-01 8.577906876849949924e+01 8.571160469837178653e+01 1.877495854595842317e+01 1.879113856289877660e+01
1.059253725177288635e-02 5.011872336272724660e-01 8.577910793623257746e+01 8.571091815782250478e+01 1.877494287603881062e+01 1.879131365717778479e+01
1.059253725177288635e-02 5.623413251903490728e-01 8.577905437779536157e+01 8.571185723149505975e+01 1.877496430094870661e+01 1.879107426376102552e+01
1.059253725177288635e-02 6.309573444801930275e-01 8.577887145290343085e+01 8.571508071484372238e+01 1.877503734575747885e+01 1.879025845983147747e+01
1.059253725177288635e-02 7.079457843841380216e-01 8.577851125622032669e+01 8.572149953741957518e+01 1.877518059448967236e+01 1.878866024955570069e+01
1.059253725177288635e-02 7.943282347242813790e-01 8.577791128326714443e+01 8.573239326408152294e+01 1.877541751717389573e+01 1.878602183331917885e+01
1.059253725177288635e-02 8.912509381337458958e-01 8.577699007146584620e+01 8.574957899193472599e+01 1.877577732948857303e+01 1.878202679060390778e+01
1.059253725177288635e-02 1.000000000000000000e+00 8.577564150891048200e+01 8.577564150891048200e+01 1.877629582057495128e+01 1.877629582057495128e+01
1.122018454301963557e-02 1.000000000000000048e-04 8.577564308984207742e+01 8.577561278955701596e+01 1.877629524157646657e+01 1.877630210724433724e+01
1.122018454301963557e-02 1.122018454301963009e-04 8.577564328272272576e+01 8.577560928574459354e+01 1.877629517093789602e+01 1.877630287425452593e+01
1.122018454301963557e-02 1.258925411794167436e-04 8.577564349913328101e+01 8.577560535452720103e+01 1.877629509167757504e+01 1.877630373483856729e+01
1.122018454301963557e-02 1.412537544622754072e-04 8.577564374194203367e+01 8.577560094378429767e+01 1.877629500275140728e+01 1.877630470040216082e+01
1.122018454301963557e-02 1.584893192461114190e-04 8.577564401436933395e+01 8.577559599504610333e+01 1.877629490297392323e+01 1.877630578375105941e+01
1.122018454301963557e-02 1.778279410038922698e-04 8.577564432002644423e+01 8.577559044271788480e+01 1.877629479102987631e+01 1.877630699924775470e+01
1.122018454301963557e-02 1.995262314968878758e-04 8.577564466296456658e+01 8.577558421321481319e+01 1.877629466542804693e+01 1.877630836300884809e+01
1.122018454301963557e-02 2.238721138568339957e-04 8.577564504772992393e+01 8.577557722399015461e+01 1.877629452450975478e+01 1.877630989310898713e+01
1.122018454301963557e-02 2.511886431509579545e-04 8.577564547941989304e+01 8.577556938244431706e+01 1.877629436640198790e+01 1.877631160983081671e+01
1.122018454301963557e-02 2.818382931264455009e-04 8.577564596375657402e+01 8.577556058470672440e+01 1.877629418901374692e+01 1.877631353592571628e+01
1.122018454301963557e-02 3.162277660168379394e-04 8.577564650715436301e+01 8.577555071426561994e+01 1.877629398999021859e+01 1.877631569691136093e+01
1.122018454301963557e-02 3.548133892335753221e-04 8.577564711681236531e+01 8.577553964043325152e+01 1.877629376669762351e+01 1.877631812142172762e+01
1.122018454301963557e-02 3.981071705534973523e-04 8.577564780080184903e+01 8.577552721662920021e+01 1.877629351617956033e+01 1.877632084156719827e+01
1.122018454301963557e-02 4.466835921509630485e-04 8.577564856817929240e+01 8.577551327845291951e+01 1.877629323511869686e+01 1.877632389336811869e+01
1.122018454301963557e-02 5.011872336272725275e-04 8.577564942910002799e+01 8.577549764152739442e+01 1.877629291979194903e+01 1.877632731722948023e+01
1.122018454301963557e-02 5.623413251903490971e-04 8.577565039495557642e+01 8.577548009908200299e+01 1.877629256602486407e+01 1.877633115846597889e+01
1.122018454301963557e-02 6.309573444801929842e-04 8.577565147851973393e+01 8.577546041924917120e+01 1.877629216914390753e+01 1.877633546790130126e+01
1.122018454301963557e-02 7.079457843841380172e-04 8.577565269411762472e+01 8.577543834203368078e+01 1.877629172389590906e+01 1.877634030253873476e+01
1.122018454301963557e-02 7.943282347242813140e-04 8.577565405781435004e+01 8.577541357592733107e+01 1.877629122439157072e+01 1.877634572629226284e+01
1.122018454301963557e-02 8.912509381337459322e-04 8.577565558762060505e+01 8.577538579411104536e+01 1.877629066403760305e+01 1.877635181084453109e+01
1.122018454301963557e-02 1.000000000000000021e-03 8.577565730373116537e+01 8.577535463022179840e+01 1.877629003543167840e+01 1.877635863656405846e+01
1.122018454301963557e-02 1.122018454301963036e-03 8.577565922878504523e+01 8.577531967360758358e+01 1.877628933027277824e+01 1.877636629356509346e+01
1.122018454301963557e-02 1.258925411794167490e-03 8.577566138816008845e+01 8.577528046403526218e+01 1.877628853926183439e+01 1.877637488286245215e+01
1.122018454301963557e-02 1.412537544622753964e-03 8.577566381029986076e+01 8.577523648577169979e+01 1.877628765197300709e+01 1.877638451769626116e+01
1.122018454301963557e-02 1.584893192461114082e-03 8.577566652708058825e+01 8.577518716098526852e+01 1.877628665671954167e+01 1.877639532499336283e+01
1.122018454301963557e-02 1.778279410038922752e-03 8.577566957421875316e+01 8.577513184238357269e+01 1.877628554040769160e+01 1.877640744699242603e+01
1.122018454301963557e-02 1.995262314968878920e-03 8.577567299172964965e+01 8.577506980500464806e+01 1.877628428836518637e+01 1.877642104307887649e+01
1.122018454301963557e-02 2.238721138568339902e-03 8.577567682443377350e+01 8.577500023708309129e+01 1.877628288415521141e+01 1.877643629182257001e+01
1.122018454301963557e-02 2.511886431509579437e-03 8.577568112252704680e+01 8.577492222988387027e+01 1.877628130936044926e+01 1.877645339323655804e+01
1.122018454301963557e-02 2.818382931264454792e-03 8.577568594220396392e+01 8.577483476640881577e+01 1.877627954337124550e+01 1.877647257132091241e+01
1.122018454301963557e-02 3.162277660168379394e-03 8.577569134636836168e+01 8.577473670886182333e+01 1.877627756309900064e+01 1.877649407686395477e+01
1.122018454301963557e-02 3.548133892335753221e-03 8.577569740540481291e+01 8.577462678476194924e+01 1.877627534271229237e+01 1.877651819059786220e+01
